VDC/MUNICIPALITY,HOUSEHOLD,TOTAL_POPULATION,MALE_POPULATION,FEMALE_POPULATION,AVERAGE_HOUSEHOLD_SIZE,SEX_RATIO
TOTAL,43757,224506,103100,121406,5.1307447951184955,84.92166779236611
ARESH,716,4066,1833,2233,5.67877094972067,82.08687863860278
BHABANG,799,4065,1884,2181,5.0876095118898625,86.38239339752407
MIRUL,494,2513,1108,1405,5.087044534412955,78.86120996441281
BUDAGAUN,1250,6314,2971,3343,5.0512,88.87227041579419
DHAWANG,894,4901,2283,2618,5.482102908277405,87.20397249809014
DUBRING,931,4537,2076,2461,4.873254564983888,84.35595286468916
DUBIDANDA,883,4129,1781,2348,4.676104190260475,75.85178875638842
ERIWANG,1003,5279,2427,2852,5.26321036889332,85.09817671809256
FAGAAM,562,3025,1341,1684,5.382562277580071,79.63182897862234
GAAM,787,4006,1843,2163,5.090216010165184,85.20573277854831
GAIRIGAUN,938,4561,2083,2478,4.862473347547974,84.05972558514931
GAJUL,1044,5257,2366,2891,5.03544061302682,81.84019370460048
GHARTI GAUN,921,4633,2172,2461,5.030401737242128,88.25680617635108
GHODAGAUN,685,3205,1379,1826,4.678832116788321,75.52026286966046
GUMCHAL,650,3815,1722,2093,5.869230769230769,82.2742474916388
HARJANG,424,2396,1113,1283,5.650943396226415,86.74980514419329
JAILWANG,510,2896,1381,1515,5.67843137254902,91.15511551155116
JAIMAKASALA,580,3020,1418,1602,5.206896551724138,88.5143570536829
JANGKOT,599,2853,1280,1573,4.762938230383973,81.3731722822632
JAULIPOKHARI,933,4470,1868,2602,4.790996784565916,71.79093005380477
JEDWANG,737,3802,1641,2161,5.158751696065129,75.93706617306802
JHENAM,1062,5516,2548,2968,5.1939736346516,85.84905660377359
JINABANG,979,5156,2296,2860,5.266598569969356,80.27972027972028
JUNGAR,1019,5169,2404,2765,5.072620215897939,86.94394213381555
KARETI,453,2365,1116,1249,5.22075055187638,89.35148118494796
KHUMEL,648,3060,1325,1735,4.722222222222222,76.36887608069163
KHUNGRI,910,4168,1757,2411,4.58021978021978,72.87432600580672
KORCHABANG,747,3299,1398,1901,4.4163319946452475,73.54024197790636
KOTGAUN,895,4155,1847,2308,4.64245810055866,80.02599653379549
KURELI,587,2989,1310,1679,5.091993185689949,78.02263251935676
LIWANG,2607,10417,4845,5572,3.9957805907172994,86.95262024407752
MASINA,991,5028,2247,2781,5.073662966700303,80.7982740021575
MIJHING,1561,7508,3516,3992,4.80973734785394,88.07615230460922
NUWAGAUN,880,4548,2155,2393,5.168181818181818,90.05432511491851
PACHHABANG,823,4333,1883,2450,5.264884568651276,76.85714285714286
PAKHAPANI,1012,6167,2902,3265,6.0938735177865615,88.88208269525268
PANG,867,4567,2027,2540,5.267589388696655,79.80314960629921
RANGKOT,653,3527,1587,1940,5.401225114854517,81.80412371134021
RANGSI,952,4650,2072,2578,4.8844537815126055,80.37238169123351
RANK,1013,6151,2861,3290,6.072063178677197,86.96048632218844
SAKHI,615,2890,1343,1547,4.699186991869919,86.81318681318682
SERAM,374,1972,921,1051,5.2727272727272725,87.63082778306375
SIRPA,1393,7038,3081,3957,5.05240488155061,77.8620166793025
SIURI,319,1720,796,924,5.391849529780564,86.14718614718615
TALABANG,1048,5180,2350,2830,4.942748091603053,83.03886925795054
TEWANG,625,3404,1598,1806,5.4464,88.4828349944629
THABANG,937,4398,2042,2356,4.6937033084311635,86.67232597623091
UWA,741,3970,1885,2085,5.3576248313090415,90.40767386091127
BADACHAUR,1068,5815,2561,3254,5.444756554307116,78.70313460356483
HWAMA,784,3865,1665,2200,4.92984693877551,75.68181818181819
WOT,832,4409,1993,2416,5.299278846153846,82.49172185430463
