VDC/MUNICIPALITY,POPULATION_5_AND_ABOVE_BOTH_SEX,POPULATION_5_AND_ABOVE_MALE,POPULATION_5_AND_ABOVE_FEMALE,CAN_READ_WRITE_BOTH_SEX,CAN_READ_WRITE_MALE,CAN_READ_WRITE_FEMALE,CAN_READ_ONLY_BOTH_SEX,CAN_READ_ONLY_MALE,CAN_READ_ONLY_FEMALE,CANT_READ_WRITE_BOTH_SEX,CANT_READ_WRITE_MALE,CANT_READ_WRITE_FEMALE,NOT_STATED_BOTH_SEX,NOT_STATED_MALE,NOT_STATED_FEMALE,LITERACY_RATE_BOTH_SEX,LITERACY_RATE_MALE,LITERACY_RATE_FEMALE
KASIKANDH,4470,2238,2232,2938,1694,1244,53,26,27,1479,518,961,0,0,0,65.72706935123043,75.69258266309204,55.7347670250896
KATTI,4517,2165,2352,2650,1456,1194,150,78,72,1716,630,1086,1,1,0,58.667257029001554,67.25173210161662,50.76530612244898
KHADGABADA,4298,2009,2289,2673,1437,1236,123,50,73,1488,514,974,14,8,6,62.191717077710564,71.52812344449974,53.997378768020965
KHARIGAIRA,3493,1480,2013,2234,1156,1078,123,55,68,1136,269,867,0,0,0,63.95648439736617,78.10810810810811,53.551912568306015
KUSAPANI,4444,2239,2205,2977,1733,1244,235,96,139,1230,410,820,2,0,2,66.98919891989199,77.40062527914247,56.41723356009071
LAKANDRA,4986,2519,2467,2562,1513,1049,263,124,139,2161,882,1279,0,0,0,51.383874849578824,60.06351726875744,42.52128090798541
LANKURI,3431,1654,1777,2386,1373,1013,56,16,40,989,265,724,0,0,0,69.54240746138152,83.01088270858524,57.00619020821609
LALIKANDA,4030,2020,2010,2918,1647,1271,120,56,64,992,317,675,0,0,0,72.40694789081886,81.53465346534652,63.233830845771145
LAYATI BINDRASAINI,6542,3312,3230,3546,2177,1369,263,134,129,2730,1000,1730,3,1,2,54.20360745949251,65.73067632850241,42.38390092879257
BHAIRI KALIKATHUM,5023,2454,2569,2984,1637,1347,236,122,114,1803,695,1108,0,0,0,59.406729046386616,66.70741646291769,52.43285325029194
MALIKA,4865,2268,2597,2862,1572,1290,283,121,162,1720,575,1145,0,0,0,58.828365878725585,69.31216931216932,49.6726992683866
MEHELTOLI,2183,1026,1157,1239,678,561,86,36,50,858,312,546,0,0,0,56.75675675675676,66.08187134502924,48.48746758859118
NARAYAN MUNICIPALITY,18799,8689,10110,13668,7298,6370,485,179,306,4636,1208,3428,10,4,6,72.70599499973403,83.99125330878122,63.00692383778437
NAULE KATUWAL,3817,1851,1966,2375,1361,1014,193,105,88,1249,385,864,0,0,0,62.221640031438305,73.5278227984873,51.576805696846385
NEPA,4476,2140,2336,2614,1461,1153,79,45,34,1783,634,1149,0,0,0,58.400357462019656,68.27102803738318,49.35787671232877
NAUMULE,1565,737,828,1003,541,462,68,35,33,494,161,333,0,0,0,64.08945686900958,73.40569877883311,55.79710144927537
DWARI,2300,1166,1134,1584,932,652,63,36,27,653,198,455,0,0,0,68.8695652173913,79.93138936535163,57.49559082892416
PADUKASTHAN,4684,2225,2459,2887,1653,1234,171,93,78,1625,478,1147,1,1,0,61.63535439795047,74.29213483146067,50.18300122000814
PAGNATH,2372,1112,1260,1579,850,729,20,8,12,773,254,519,0,0,0,66.56829679595279,76.43884892086331,57.85714285714286
PILADI,2677,1313,1364,1887,1073,814,69,27,42,721,213,508,0,0,0,70.48935375420247,81.72124904798173,59.67741935483871
PIPALKOT,2676,1321,1355,1577,935,642,58,26,32,1041,360,681,0,0,0,58.931240657698055,70.779712339137,47.38007380073801
CHHIUDI PUSAKOT,4239,2082,2157,2644,1507,1137,177,95,82,1415,479,936,3,1,2,62.37320122670441,72.38232468780019,52.71210013908206
RAKAM KARNALI,2407,1145,1262,1514,865,649,85,41,44,797,236,561,11,3,8,62.89987536352306,75.54585152838428,51.426307448494455
RANIBAN,3790,1734,2056,2394,1274,1120,173,87,86,1222,373,849,1,0,1,63.16622691292876,73.4717416378316,54.474708171206224
RAWATKOT,4507,2111,2396,2837,1616,1221,101,47,54,1567,446,1121,2,2,0,62.94652762369647,76.55139744197062,50.959933222036724
RUMA,2083,964,1119,1343,719,624,33,10,23,706,235,471,1,0,1,64.47431589054248,74.5850622406639,55.76407506702413
SALLERI,3445,1633,1812,2208,1172,1036,71,31,40,1166,430,736,0,0,0,64.09288824383164,71.76974892835273,57.17439293598234
SATTALA,4056,2008,2048,2163,1318,845,62,29,33,1831,661,1170,0,0,0,53.328402366863905,65.63745019920319,41.259765625
SERI,1903,871,1032,1313,676,637,25,14,11,565,181,384,0,0,0,68.99632159747767,77.61194029850746,61.724806201550386
SIGAUDI,5124,2506,2618,2546,1610,936,123,56,67,2454,840,1614,1,0,1,49.687743950039035,64.24581005586593,35.75248281130634
SINHASAIN,5588,2721,2867,2680,1610,1070,254,145,109,2652,965,1687,2,1,1,47.95991410164638,59.1694230062477,37.32124171607952
TILEPATA,4811,2433,2378,2474,1493,981,251,128,123,2085,812,1273,1,0,1,51.423820411556854,61.3645704891081,41.253153910849456
TOLI,3031,1443,1588,2137,1140,997,38,15,23,855,287,568,1,1,0,70.50478389970307,79.002079002079,62.78337531486146
TOLIJAISI,5363,2666,2697,2870,1751,1119,120,51,69,2370,864,1506,3,0,3,53.51482379265337,65.67891972993249,41.490545050055616
INSTITUTIONAL,914,888,26,914,888,26,0,0,0,0,0,0,0,0,0,100,100,100
