VDC/MUNICIPALITY,POPULATION_5_AND_ABOVE_BOTH_SEX,POPULATION_5_AND_ABOVE_MALE,POPULATION_5_AND_ABOVE_FEMALE,CAN_READ_WRITE_BOTH_SEX,CAN_READ_WRITE_MALE,CAN_READ_WRITE_FEMALE,CAN_READ_ONLY_BOTH_SEX,CAN_READ_ONLY_MALE,CAN_READ_ONLY_FEMALE,CANT_READ_WRITE_BOTH_SEX,CANT_READ_WRITE_MALE,CANT_READ_WRITE_FEMALE,NOT_STATED_BOTH_SEX,NOT_STATED_MALE,NOT_STATED_FEMALE,LITERACY_RATE_BOTH_SEX,LITERACY_RATE_MALE,LITERACY_RATE_FEMALE
NAMETAR,1941,933,1008,1067,606,461,191,69,122,683,258,425,0,0,0,54.971664090674906,64.95176848874597,45.73412698412698
OKHALE,2361,1096,1265,1507,797,710,33,15,18,820,284,536,1,0,1,63.8288860652266,72.71897810218978,56.126482213438734
PACHCHAWATI,8221,3890,4331,5431,2918,2513,323,143,180,2467,829,1638,0,0,0,66.06252280744435,75.01285347043701,58.02355114292311
POKHARI,2805,1312,1493,1886,991,895,143,66,77,773,255,518,3,0,3,67.23707664884135,75.53353658536585,59.94641661085064
RAUTA,6855,3245,3610,4921,2589,2332,129,55,74,1805,601,1204,0,0,0,71.78701677607584,79.78428351309708,64.5983379501385
RISKU,7079,3236,3843,4532,2390,2142,171,85,86,2375,760,1615,1,1,0,64.02034185619438,73.8566131025958,55.73770491803278
RUPATAR,3271,1627,1644,1944,1112,832,258,124,134,1069,391,678,0,0,0,59.43136655457047,68.34665027658266,50.60827250608273
SAUNE,2418,1145,1273,1657,871,786,132,56,76,626,215,411,3,3,0,68.52770885028949,76.06986899563319,61.743912018853095
SHORUNG CHHABISE,3297,1611,1686,2084,1166,918,28,13,15,1185,432,753,0,0,0,63.20897785865939,72.3774053382992,54.44839857651246
SIDDHIPUR,3400,1606,1794,2247,1176,1071,108,52,56,1045,378,667,0,0,0,66.08823529411765,73.22540473225405,59.6989966555184
SIRISE,3828,1790,2038,2330,1245,1085,55,28,27,1443,517,926,0,0,0,60.86729362591432,69.55307262569832,53.23846908734053
SUNDARPUR,5136,2297,2839,3409,1759,1650,136,64,72,1591,474,1117,0,0,0,66.3746105919003,76.57814540705267,58.119056005635784
TAMLICHHA,2117,961,1156,1384,707,677,11,6,5,722,248,474,0,0,0,65.375531412376,73.56919875130072,58.564013840830455
TAPESWORI,9237,4116,5121,6469,3287,3182,167,81,86,2600,748,1852,1,0,1,70.03356067987441,79.85908649173955,62.13630150361258
TAWASHREE,5119,2380,2739,2918,1559,1359,156,73,83,2044,748,1296,1,0,1,57.00332096112521,65.50420168067227,49.61664841182913
THANAGAU,2232,1104,1128,1417,806,611,27,11,16,788,287,501,0,0,0,63.48566308243727,73.0072463768116,54.166666666666664
THOKSILA,19321,8803,10518,13029,6642,6387,449,220,229,5840,1939,3901,3,2,1,67.43439780549662,75.45155060774736,60.72447233314319
TRIBENI,7893,3643,4250,5167,2697,2470,139,64,75,2587,882,1705,0,0,0,65.46306854174586,74.03239088663189,58.11764705882353
TRIYUGA MUNICIPALITY,63735,29712,34023,48000,24761,23239,1100,461,639,14615,4484,10131,20,6,14,75.31183807954814,83.33669897684437,68.30379449196133
VALAYADANDA,7902,3658,4244,5467,2768,2699,186,93,93,2247,796,1451,2,1,1,69.18501645153125,75.66976489885184,63.5956644674835
MAYANKHU,2275,1084,1191,1347,714,633,49,21,28,879,349,530,0,0,0,59.20879120879121,65.86715867158671,53.14861460957179
INSTITUTIONAL,2080,1944,136,2025,1907,118,9,4,5,46,33,13,0,0,0,97.35576923076923,98.09670781893004,86.76470588235294
