VDC/MUNICIPALITY,HOUSEHOLD,TOTAL_POPULATION,MALE_POPULATION,FEMALE_POPULATION,AVERAGE_HOUSEHOLD_SIZE,SEX_RATIO
TOTAL,22094,101577,47151,54426,4.597492531909116,86.6332267666189
AMBUNG,790,3613,1681,1932,4.573417721518988,87.00828157349896
ANGDEEM,443,1986,898,1088,4.483069977426637,82.53676470588235
BASANTAPUR,1111,4839,2261,2578,4.355535553555356,87.70364623739333
CHHATE DHUNGA,661,3228,1485,1743,4.883509833585476,85.19793459552496
CHUHANDANDA,771,3541,1632,1909,4.592736705577172,85.489785227868
DANGAPA,495,2512,1081,1431,5.074747474747475,75.54157931516421
ESEEBU,616,2846,1305,1541,4.62012987012987,84.68526930564568
EWA,701,3362,1535,1827,4.796005706134094,84.01751505199782
HAMARJUNG,731,3322,1526,1796,4.5444596443228455,84.96659242761693
HWAKU,644,3075,1448,1627,4.774844720496894,88.99815611555009
JALJALE,758,3563,1633,1930,4.700527704485488,84.61139896373057
JIRIKHIMTI,744,3257,1503,1754,4.377688172043011,85.68985176738883
KHAMLALUNG,615,3018,1423,1595,4.907317073170732,89.21630094043887
MORAHANG,784,3577,1621,1956,4.5625,82.87321063394683
MYANGLUNG,1690,6725,3150,3575,3.9792899408284024,88.11188811188812
OKHRE,807,3727,1746,1981,4.618339529120198,88.13730439172134
OYAKJUNG,1007,4727,2150,2577,4.694141012909633,83.430345362825
PANCHAKANYA POKHARI,455,2097,963,1134,4.608791208791208,84.92063492063492
PHAKCHAMARA,529,2509,1145,1364,4.742911153119093,83.9442815249267
PHULEK,341,1675,787,888,4.912023460410557,88.62612612612612
PIPLE,331,1496,681,815,4.519637462235649,83.55828220858895
POUTHAK,475,2161,985,1176,4.549473684210526,83.75850340136054
SABLA,568,2546,1183,1363,4.482394366197183,86.7938371239912
SAMDU,504,2248,1047,1201,4.4603174603174605,87.17735220649459
SANKRANTI BAZAR,682,3060,1437,1623,4.486803519061583,88.53974121996303
SHREE JUNG,535,2340,1077,1263,4.373831775700935,85.2731591448931
SIMLE,919,4316,1986,2330,4.696409140369967,85.23605150214593
SOLMA,900,4054,1844,2210,4.504444444444444,83.43891402714932
SUDAP,671,3074,1401,1673,4.581222056631892,83.74178123132097
SUNGNAM,830,3854,1755,2099,4.643373493975903,83.61124344926155
TAMFULA,472,2022,911,1111,4.283898305084746,81.998199819982
THOKLUNG,504,2463,1172,1291,4.886904761904762,90.78233927188226
