VDC/MUNICIPALITY,HOUSEHOLD,TOTAL_POPULATION,MALE_POPULATION,FEMALE_POPULATION,AVERAGE_HOUSEHOLD_SIZE,SEX_RATIO
TOTAL,213997,965370,466712,498658,4.5111380066075695,93.59360523645465
AMAHIBARIYATI,1432,6329,3085,3244,4.419692737430168,95.09864364981505
AMARDAHA,3116,14003,6617,7386,4.4939024390243905,89.58841050636339
AMGACHHI,1179,5203,2455,2748,4.413061916878711,89.3377001455604
BABIYA BIRTA,3262,14626,7010,7616,4.483752299202943,92.04306722689076
BAHUNI,2810,12180,5649,6531,4.334519572953736,86.49517684887459
BAIJANATHPUR,1220,5640,2824,2816,4.622950819672131,100.28409090909092
BANIGAMA,2121,8733,4122,4611,4.117397454031117,89.39492517891998
BARADANGA,2230,11305,5741,5564,5.069506726457399,103.18116462976276
BAYARBAN,4636,20486,9341,11145,4.418895599654875,83.81336922386721
BELBARI,5724,24076,11038,13038,4.206149545772187,84.66022396073018
BHAUDAHA,1401,6976,3521,3455,4.979300499643112,101.91027496382054
BHOGATENI,1113,5355,2467,2888,4.811320754716981,85.42243767313019
BIRATNAGAR SUB-METROPOLITAN CITY,45131,201125,101949,99176,4.456471161729189,102.79603936436234
BUDHANAGAR,2699,14166,7189,6977,5.248610596517229,103.03855525297405
DADARBAIRIYA,1702,8682,4310,4372,5.101057579318449,98.5818847209515
DAINIYA,2914,14388,7320,7068,4.937542896362388,103.56536502546689
DANGIHAT,5013,22065,9906,12159,4.401555954518252,81.47051566740686
DANGRAHA,1313,5450,2626,2824,4.15079969535415,92.98866855524079
DRABESH,3639,16652,7819,8833,4.575982412750756,88.52032152156684
DULARI,3196,14030,6639,7391,4.389862327909888,89.82546340143418
GOVINDAPUR,3375,15586,7570,8016,4.618074074074074,94.43612774451098
HARAICHA,1482,6484,3053,3431,4.375168690958165,88.98280384727485
HASANDAHA,2530,11324,5210,6114,4.475889328063241,85.21426234870788
HATHIMUDHA,2206,10250,5141,5109,4.646418857660925,100.62634566451361
HOKLABARI,1121,4830,2281,2549,4.308652988403211,89.48607296979208
INDRAPUR,6343,27122,12622,14500,4.2758946870565975,87.04827586206896
ITAHARA,3572,15404,7011,8393,4.312430011198209,83.5338972953652
JANTE,1865,8079,3601,4478,4.331903485254692,80.41536400178651
JHORAHAT,1254,5387,2639,2748,4.2958532695374805,96.03347889374089
JHURKIYA,2605,11405,5509,5896,4.378119001919385,93.43622795115333
KASENI,1791,7571,3518,4053,4.227247347850363,86.79990130767334
KATAHARI,4895,24395,12506,11889,4.983656792645557,105.18967112456895
KADMAHA,1517,8165,4111,4054,5.38233355306526,101.40601874691662
KERABARI,4167,17660,7973,9687,4.23806095512359,82.30618354495715
KEROUN,2926,12717,5865,6852,4.3462064251537935,85.5954465849387
LAKHANTARI,963,4393,2204,2189,4.561786085150571,100.68524440383737
LETANG,4359,18552,8228,10324,4.256022023399862,79.69779155366138
MADHUMALLA,4927,21482,9732,11750,4.360056829713821,82.82553191489362
MAHADEWA,1135,5187,2587,2600,4.5700440528634365,99.5
MAJHARE,2052,10258,5085,5173,4.999025341130604,98.29885946259424
MATIGACHHA,2603,13748,7047,6701,5.281598155973876,105.16340844650051
MOTIPUR,1209,4792,2256,2536,3.9636062861869314,88.95899053627761
MRIGAULIYA,3277,14117,6609,7508,4.307903570338724,88.02610548748002
NECHA,832,4160,2076,2084,5,99.61612284069098
PATHARI,5724,25171,11470,13701,4.397449336128582,83.71651704255164
PATIGAUN,478,2183,1003,1180,4.566945606694561,85
POKHARIYA,682,3312,1660,1652,4.8563049853372435,100.48426150121065
RAJGHAT,2803,12535,5661,6874,4.471994291830182,82.35379691591504
RAMITE KHOLA,618,3369,1652,1717,5.451456310679611,96.21432731508445
RANGELI,3169,15532,7797,7735,4.901230672136321,100.80155138978668
SANISCHARE,5702,24637,11076,13561,4.320764643984567,81.67539267015707
SIDHARAHA,934,3609,1681,1928,3.8640256959314776,87.18879668049793
SIJUWA,2559,11079,5134,5945,4.329425556858148,86.3582842724979
SINHADEVI SOMBARE,566,2478,1163,1315,4.3780918727915195,88.44106463878327
SISABANIBADAHARA,1197,4918,2337,2581,4.10860484544695,90.54629988376598
SISAWANIJAHADA,1586,8233,4191,4042,5.191046658259773,103.68629391390401
SORABHAG,2474,12058,5877,6181,4.873888439773646,95.08170198996926
SUNDARPUR,4312,18765,8771,9994,4.351808905380334,87.76265759455674
TAKUWA,1771,7781,3803,3978,4.39356295878035,95.60080442433384
TANDI,2086,9408,4317,5091,4.510067114093959,84.79670005892753
TANKISINUWARI,4905,20968,10613,10355,4.274821610601427,102.49154997585708
TETARIYA,1439,5803,2783,3020,4.032661570535094,92.1523178807947
THALAHA,1713,8404,4172,4232,4.906012842965557,98.58223062381852
URLABARI,8165,35166,16285,18881,4.306919779546846,86.25072824532599
WARANGI,679,3149,1485,1664,4.6377025036818855,89.24278846153845
YANGSHILA,1451,6472,2900,3572,4.460372157133012,81.18701007838746
