VDC/MUNICIPALITY,ELECTRICITY,KEROSENE,BIOGAS,SOLAR,OTHERS,NOT_STATED
BHRAKA,75,8,0,0,0,0
CHAME,271,6,0,1,1,0
DHARAPANI,223,1,0,3,5,0
FU,0,1,0,35,0,0
GHYARU,32,1,0,0,0,0
KHANGSAR,57,0,0,0,1,0
MANANG,127,3,0,0,0,1
NAR,1,1,0,84,0,0
NGAWAL,73,0,0,0,0,0
PISANG,105,0,0,0,0,0
TACHAI BAGARCHHAP,116,0,0,0,0,4
TANKI MANANG,110,0,0,0,0,0
THOCHE,97,3,0,1,1,0
TOTAL,1287,24,0,124,8,5
