VDC/MUNICIPALITY,TAP_PIPED,TUBEWELL,COVERED_WELL,UNCOVERED_WELL,SPOUT_WATER,RIVER_STREAM,OTHERS,NOT_STATED
BHRAKA,59,0,0,0,22,2,0,0
CHAME,277,0,0,0,1,1,0,0
DHARAPANI,232,0,0,0,0,0,0,0
FU,34,0,0,0,1,1,0,0
GHYARU,33,0,0,0,0,0,0,0
KHANGSAR,58,0,0,0,0,0,0,0
MANANG,130,0,0,0,0,0,0,1
NAR,86,0,0,0,0,0,0,0
NGAWAL,73,0,0,0,0,0,0,0
PISANG,105,0,0,0,0,0,0,0
TACHAI BAGARCHHAP,116,0,0,0,0,0,0,4
TANKI MANANG,110,0,0,0,0,0,0,0
THOCHE,100,0,0,0,2,0,0,0
TOTAL,1413,0,0,0,26,4,0,5
