VDC/MUNICIPALITY,MUD_BONDED,CEMENT_BONDED,WOOD_PLANKS,BAMBOO,UNBACKED_BRICK,OTHERS,NOT_STATED
BHRAKA,77,4,2,0,0,0,0
CHAME,176,13,90,0,0,0,0
DHARAPANI,160,60,10,2,0,0,0
FU,36,0,0,0,0,0,0
GHYARU,32,1,0,0,0,0,0
KHANGSAR,57,0,0,0,0,0,1
MANANG,124,2,4,0,0,0,1
NAR,82,4,0,0,0,0,0
NGAWAL,73,0,0,0,0,0,0
PISANG,91,0,13,0,0,0,1
TACHAI BAGARCHHAP,99,5,12,1,0,0,3
TANKI MANANG,108,1,0,0,0,0,1
THOCHE,77,18,7,0,0,0,0
TOTAL,1192,108,138,3,0,0,7
