VDC/MUNICIPALITY,POPULATION_5_AND_ABOVE_BOTH_SEX,POPULATION_5_AND_ABOVE_MALE,POPULATION_5_AND_ABOVE_FEMALE,CAN_READ_WRITE_BOTH_SEX,CAN_READ_WRITE_MALE,CAN_READ_WRITE_FEMALE,CAN_READ_ONLY_BOTH_SEX,CAN_READ_ONLY_MALE,CAN_READ_ONLY_FEMALE,CANT_READ_WRITE_BOTH_SEX,CANT_READ_WRITE_MALE,CANT_READ_WRITE_FEMALE,NOT_STATED_BOTH_SEX,NOT_STATED_MALE,NOT_STATED_FEMALE,LITERACY_RATE_BOTH_SEX,LITERACY_RATE_MALE,LITERACY_RATE_FEMALE
PARSAUNI,5796,2597,3199,4231,2075,2156,70,25,45,1495,497,998,0,0,0,72.99861973775018,79.89988448209473,67.39606126914661
PITHAULI,7595,3429,4166,5587,2790,2797,218,72,146,1779,563,1216,11,4,7,73.56155365371954,81.36482939632546,67.1387421987518
PRAGATINAGAR,12793,5768,7025,10412,5075,5337,185,83,102,2189,607,1582,7,3,4,81.38825920425232,87.98543689320388,75.97153024911032
PRATAPPUR,6696,3320,3376,4071,2421,1650,170,94,76,2446,801,1645,9,4,5,60.79749103942652,72.92168674698796,48.87440758293839
RAJAHAR,10267,4666,5601,7877,3918,3959,270,125,145,2118,621,1497,2,2,0,76.7215350150969,83.96913844834977,70.68380646313159
RAKACHULI,4167,1841,2326,2727,1387,1340,80,35,45,1351,416,935,9,3,6,65.44276457883369,75.33948940793047,57.609630266552024
RAKUWA,1959,842,1117,1383,670,713,51,17,34,525,155,370,0,0,0,70.59724349157733,79.57244655581948,63.831692032229185
RAMGRAM MUNICIPALITY,23814,11695,12119,16568,9564,7004,430,195,235,6792,1928,4864,24,8,16,69.57252036617116,81.77853783668235,57.79354732238634
RAMNAGAR,14394,6481,7913,11104,5523,5581,167,68,99,3117,889,2228,6,1,5,77.1432541336668,85.21833050455176,70.52950840389232
RAMPUR KHADAUNA,4092,2072,2020,2169,1350,819,86,46,40,1837,676,1161,0,0,0,53.00586510263929,65.15444015444015,40.54455445544555
RAMPURKHA,4514,2203,2311,2622,1576,1046,20,10,10,1870,616,1254,2,1,1,58.08595480726628,71.53881071266454,45.2617914322804
RATANAPUR,3273,1481,1792,2335,1190,1145,19,7,12,919,284,635,0,0,0,71.3412771157959,80.35111411208644,63.89508928571429
RUCHANG,2753,1249,1504,1959,998,961,35,21,14,757,230,527,2,0,2,71.15873592444606,79.90392313851082,63.89627659574468
RUPAULIYA,7859,3586,4273,5258,2637,2621,111,55,56,2489,893,1596,1,1,0,66.90418628324214,73.53597322922477,61.3386379592792
SANAI,6444,3162,3282,3774,2302,1472,160,77,83,2504,782,1722,6,1,5,58.56610800744879,72.80202403542062,44.85070079219987
SARAWAL,5065,2485,2580,3091,1836,1255,56,23,33,1917,626,1291,1,0,1,61.02665350444225,73.88329979879276,48.643410852713174
SHIVMANDIR,21365,9527,11838,17092,8309,8783,280,133,147,3988,1082,2906,5,3,2,80,87.21528288023512,74.19327589119784
SOMANI,6166,3007,3159,3871,2315,1556,116,53,63,2171,637,1534,8,2,6,62.77975997405125,76.98703026272032,49.256093700538145
SUKRAULI,4968,2431,2537,3245,1913,1332,60,40,20,1659,477,1182,4,1,3,65.31803542673109,78.69189633895516,52.50295624753646
SUNWAL,26853,12142,14711,21187,10480,10707,401,156,245,5261,1505,3756,4,1,3,78.89993669236212,86.31197496293856,72.78227176942424
SWATHI,9732,4510,5222,7139,3738,3401,190,105,85,2398,665,1733,5,2,3,73.35593916974929,82.88248337028826,65.12830333205667
TAMASARIYA,9512,4106,5406,7230,3469,3761,257,106,151,2024,531,1493,1,0,1,76.00925147182507,84.48611787627863,69.57084720680726
THULO KHAIRATAWA,4307,2245,2062,2461,1568,893,33,19,14,1813,658,1155,0,0,0,57.139540283259805,69.84409799554567,43.3074684772066
TILAKPUR,7099,3290,3809,5182,2747,2435,103,50,53,1813,493,1320,1,0,1,72.99619664741512,83.49544072948328,63.92754003675505
TRIBENISUSTA,8827,4039,4788,6033,3063,2970,131,72,59,2662,904,1758,1,0,1,68.34711680072505,75.83560287199802,62.03007518796993
UPALLO ARKHALE,3712,1614,2098,2550,1258,1292,91,32,59,1067,322,745,4,2,2,68.69612068965517,77.94299876084263,61.58245948522403
INSTITUTIONAL,4535,4027,508,4445,3953,492,7,7,0,83,67,16,0,0,0,98.0154355016538,98.16240377452198,96.8503937007874
