VDC/MUNICIPALITY,MUD_BONDED,CEMENT_BONDED,RCC_WITH_PILLAR,WOODEN_PILLAR,OTHERS,NOT_STATED
CHARANG,130,0,0,0,0,2
CHHONHUP,201,0,0,0,0,1
CHHOSER,156,0,0,0,2,0
CHHUSANG,164,2,0,1,0,1
GHAMI,167,0,0,0,0,2
JHONG,83,0,0,0,0,2
JOMSOM,391,35,1,0,0,3
KAGBENI,262,11,1,0,0,0
KOBANG,186,3,1,8,0,0
KUNJO,154,7,0,5,5,3
LETE,175,36,0,9,0,2
LOMANTHANG,163,0,0,7,0,2
MARPHA,384,29,0,0,0,1
MUKTINATH,177,20,0,1,0,0
SURKHANG,102,1,0,0,0,0
TUKUCHE,202,2,0,0,0,2
TOTAL,3097,146,3,31,7,21
