VDC/MUNICIPALITY,OWNED,RENTED,INSTITUTIONAL,OTHERS
BHIYEE,223,0,0,0
DHAINAKOT,419,4,4,0
DOLPHU,91,0,0,0
GUMTHA,428,4,0,1
HYANGLU,338,0,0,0
JIMA,488,0,7,0
KARKIBADA,650,10,0,2
KIMRI,103,1,0,10
KOT DANDA,299,2,0,0
MANGRI,442,5,1,7
MUGU,153,0,0,0
NATHARPU,278,0,0,0
PHOTU,242,0,0,3
PINA,649,5,0,18
PULU,206,7,3,0
RARA,234,2,4,2
KALAI,263,2,0,0
ROWA,749,1,4,6
RUGA,699,8,0,2
KHAMALE,275,13,1,3
SERI,381,3,0,0
SHREEKOT,634,9,1,0
SHREENAGAR,632,132,7,1
SUKADHIK,427,1,1,0
TOTAL,9303,209,33,55
