VDC/MUNICIPALITY,POPULATION_5_AND_ABOVE_BOTH_SEX,POPULATION_5_AND_ABOVE_MALE,POPULATION_5_AND_ABOVE_FEMALE,CAN_READ_WRITE_BOTH_SEX,CAN_READ_WRITE_MALE,CAN_READ_WRITE_FEMALE,CAN_READ_ONLY_BOTH_SEX,CAN_READ_ONLY_MALE,CAN_READ_ONLY_FEMALE,CANT_READ_WRITE_BOTH_SEX,CANT_READ_WRITE_MALE,CANT_READ_WRITE_FEMALE,NOT_STATED_BOTH_SEX,NOT_STATED_MALE,NOT_STATED_FEMALE,LITERACY_RATE_BOTH_SEX,LITERACY_RATE_MALE,LITERACY_RATE_FEMALE
ATARPUR,2034,955,1079,1445,761,684,66,29,37,522,164,358,1,1,0,71.04228121927237,79.68586387434556,63.3920296570899
BADEGAU,4918,2324,2594,2993,1645,1348,112,64,48,1809,612,1197,4,3,1,60.85807238714924,70.78313253012048,51.96607555898227
BANSBARI,4673,2194,2479,2906,1603,1303,150,68,82,1617,523,1094,0,0,0,62.18703188529852,73.06289881494986,52.561516740621215
BANSKHARKA,2102,1083,1019,979,598,381,39,23,16,1075,456,619,9,6,3,46.57469077069457,55.21698984302862,37.389597644749756
BARAMCHI,2972,1460,1512,1795,995,800,111,52,59,1066,413,653,0,0,0,60.39703903095559,68.15068493150685,52.910052910052904
BARHABISE,6590,3251,3339,4459,2500,1959,157,66,91,1966,683,1283,8,2,6,67.66312594840667,76.89941556444171,58.67026055705301
BARUWA,1702,866,836,635,346,289,40,21,19,1027,499,528,0,0,0,37.309048178613395,39.95381062355658,34.569377990430624
BATASE,4480,2056,2424,2500,1306,1194,156,62,94,1814,685,1129,10,3,7,55.80357142857143,63.521400778210115,49.257425742574256
BHIMTAR,4112,1890,2222,2406,1269,1137,112,54,58,1594,567,1027,0,0,0,58.511673151750976,67.14285714285714,51.170117011701166
BHOTASIPA,4144,1841,2303,2532,1291,1241,51,22,29,1560,528,1032,1,0,1,61.100386100386096,70.12493210211841,53.88623534520192
BHOTE NAMLANG,3240,1639,1601,1379,813,566,135,74,61,1725,751,974,1,1,0,42.56172839506173,49.603416717510676,35.352904434728295
BHOTECHAUR,4400,2094,2306,2966,1617,1349,118,61,57,1314,415,899,2,1,1,67.4090909090909,77.22063037249283,58.499566348655684
CHOKATI,2282,1055,1227,1292,649,643,65,34,31,925,372,553,0,0,0,56.61700262927257,61.51658767772512,52.40423797881011
CHAUTARA,5488,2677,2811,4155,2288,1867,123,53,70,1207,335,872,3,1,2,75.71064139941691,85.46880836757565,66.4176449662042
DHUMTHANG,3471,1649,1822,2019,1056,963,72,37,35,1372,551,821,8,5,3,58.1676750216076,64.038811400849,52.85400658616904
DUBACHOUR,5226,2539,2687,2467,1384,1083,109,51,58,2648,1103,1545,2,1,1,47.20627631075393,54.509649468294604,40.30517305545217
FATAKSHILA,3956,1963,1993,2612,1487,1125,50,20,30,1289,456,833,5,0,5,66.0262891809909,75.75140091696383,56.44756648268942
FULPINGDANDA,4430,2112,2318,2932,1610,1322,89,35,54,1404,467,937,5,0,5,66.18510158013544,76.23106060606061,57.03192407247627
FULPINGKATTI,3053,1581,1472,1836,1087,749,91,48,43,1126,446,680,0,0,0,60.13756960366853,68.7539531941809,50.88315217391305
FULPINGKOT,3499,1614,1885,2057,1088,969,49,27,22,1392,498,894,1,1,0,58.78822520720206,67.41016109045849,51.40583554376658
GATI,3630,1786,1844,1964,1103,861,76,34,42,1589,648,941,1,1,0,54.10468319559229,61.75811870100784,46.691973969631235
GHORTHALI,1669,830,839,994,566,428,17,9,8,658,255,403,0,0,0,59.556620730976626,68.19277108433735,51.01311084624554
DHUSKUN,2665,1210,1455,1757,902,855,85,42,43,821,264,557,2,2,0,65.92870544090056,74.54545454545455,58.76288659793815
GLOCHE,3237,1624,1613,1608,933,675,95,32,63,1534,659,875,0,0,0,49.675625579240034,57.450738916256164,41.847489150650965
GUMBA,3118,1568,1550,1282,732,550,23,8,15,1813,828,985,0,0,0,41.11610006414368,46.683673469387756,35.483870967741936
GUNSAKOT,1727,913,814,787,467,320,42,22,20,898,424,474,0,0,0,45.570353213665314,51.150054764512596,39.31203931203931
HAGAM,3507,1698,1809,1712,964,748,101,60,41,1692,674,1018,2,0,2,48.81665240946678,56.77267373380448,41.34881149806523
HAIBUNG,2291,1073,1218,1398,752,646,81,38,43,805,280,525,7,3,4,61.021388040157134,70.0838769804287,53.03776683087028
HELAMBU,2428,1200,1228,1345,724,621,55,30,25,1028,446,582,0,0,0,55.39538714991763,60.333333333333336,50.5700325732899
ICHOK,4984,2423,2561,2351,1287,1064,310,167,143,2318,967,1351,5,2,3,47.17094703049759,53.115971935617004,41.54627098789535
IRKHU,3115,1398,1717,1689,865,824,153,72,81,1272,461,811,1,0,1,54.2215088282504,61.874105865522175,47.99068142108329
JALBIRE,2359,1147,1212,1648,885,763,25,11,14,686,251,435,0,0,0,69.8601102161933,77.15780296425457,62.95379537953796
JETHAL,2392,1143,1249,1692,898,794,95,41,54,604,204,400,1,0,1,70.73578595317726,78.56517935258093,63.570856685348275
JYAMIRE,5083,2427,2656,2630,1438,1192,113,53,60,2334,934,1400,6,2,4,51.7410977769034,59.25010300782859,44.87951807228915
KADAMBAS,3075,1322,1753,1718,841,877,50,27,23,1307,454,853,0,0,0,55.869918699187,63.61573373676248,50.02852253280091
