VDC/MUNICIPALITY,POPULATION_5_AND_ABOVE_BOTH_SEX,POPULATION_5_AND_ABOVE_MALE,POPULATION_5_AND_ABOVE_FEMALE,CAN_READ_WRITE_BOTH_SEX,CAN_READ_WRITE_MALE,CAN_READ_WRITE_FEMALE,CAN_READ_ONLY_BOTH_SEX,CAN_READ_ONLY_MALE,CAN_READ_ONLY_FEMALE,CANT_READ_WRITE_BOTH_SEX,CANT_READ_WRITE_MALE,CANT_READ_WRITE_FEMALE,NOT_STATED_BOTH_SEX,NOT_STATED_MALE,NOT_STATED_FEMALE,LITERACY_RATE_BOTH_SEX,LITERACY_RATE_MALE,LITERACY_RATE_FEMALE
BHRAKA,285,141,144,163,90,73,4,1,3,118,50,68,0,0,0,57.19298245614035,63.829787234042556,50.69444444444444
CHAME,1040,555,485,778,450,328,4,1,3,258,104,154,0,0,0,74.8076923076923,81.08108108108108,67.62886597938144
DHARAPANI,934,481,453,697,408,289,0,0,0,237,73,164,0,0,0,74.62526766595289,84.82328482328482,63.796909492273734
FU,168,82,86,119,66,53,0,0,0,49,16,33,0,0,0,70.83333333333334,80.48780487804879,61.627906976744185
GHYARU,67,30,37,29,16,13,0,0,0,38,14,24,0,0,0,43.28358208955223,53.333333333333336,35.13513513513514
KHANGSAR,248,134,114,159,102,57,13,8,5,76,24,52,0,0,0,64.11290322580645,76.11940298507463,50
MANANG,606,358,248,422,273,149,4,1,3,180,84,96,0,0,0,69.63696369636963,76.25698324022346,60.08064516129033
NAR,344,159,185,279,143,136,0,0,0,65,16,49,0,0,0,81.1046511627907,89.937106918239,73.51351351351352
NGAWAL,266,146,120,186,118,68,0,0,0,80,28,52,0,0,0,69.92481203007519,80.82191780821918,56.666666666666664
PISANG,286,150,136,218,121,97,1,1,0,67,28,39,0,0,0,76.22377622377621,80.66666666666666,71.32352941176471
TACHAI BAGARCHHAP,497,240,257,367,189,178,6,2,4,124,49,75,0,0,0,73.8430583501006,78.75,69.26070038910505
TANKI MANANG,354,193,161,260,162,98,4,3,1,90,28,62,0,0,0,73.44632768361582,83.93782383419689,60.86956521739131
THOCHE,356,167,189,248,131,117,1,0,1,107,36,71,0,0,0,69.66292134831461,78.44311377245509,61.904761904761905
INSTITUTIONAL,710,645,65,686,621,65,4,4,0,20,20,0,0,0,0,96.61971830985917,96.27906976744185,100
