VDC/MUNICIPALITY,POPULATION_5_AND_ABOVE_BOTH_SEX,POPULATION_5_AND_ABOVE_MALE,POPULATION_5_AND_ABOVE_FEMALE,CAN_READ_WRITE_BOTH_SEX,CAN_READ_WRITE_MALE,CAN_READ_WRITE_FEMALE,CAN_READ_ONLY_BOTH_SEX,CAN_READ_ONLY_MALE,CAN_READ_ONLY_FEMALE,CANT_READ_WRITE_BOTH_SEX,CANT_READ_WRITE_MALE,CANT_READ_WRITE_FEMALE,NOT_STATED_BOTH_SEX,NOT_STATED_MALE,NOT_STATED_FEMALE,LITERACY_RATE_BOTH_SEX,LITERACY_RATE_MALE,LITERACY_RATE_FEMALE
MAHADEVPATTI,6297,3250,3047,2924,1841,1083,191,101,90,3181,1308,1873,1,0,1,46.434810227092264,56.646153846153844,35.54315720380703
MAHUWAN,4202,2148,2054,1967,1224,743,328,175,153,1905,748,1157,2,1,1,46.81104236078058,56.98324022346368,36.17332035053554
MAINPUR (PAKAHA),2944,1545,1399,1537,985,552,14,7,7,1393,553,840,0,0,0,52.2078804347826,63.75404530744336,39.45675482487491
MANIYARI,5745,2967,2778,2717,1845,872,139,77,62,2888,1045,1843,1,0,1,47.29329852045257,62.1840242669363,31.389488840892728
MASIHANI,5277,2765,2512,2085,1466,619,174,86,88,3013,1210,1803,5,3,2,39.511085844229676,53.01989150090416,24.64171974522293
BHIKHAMPUR,4123,2108,2015,2149,1359,790,211,112,99,1757,632,1125,6,5,1,52.12224108658744,64.46869070208729,39.20595533498759
MIRJAPUR,3775,1948,1827,1774,1114,660,63,35,28,1929,794,1135,9,5,4,46.99337748344371,57.186858316221766,36.1247947454844
MUDALI,5112,2682,2430,2242,1460,782,162,87,75,2704,1134,1570,4,1,3,43.85758998435055,54.43698732289336,32.181069958847736
NAGARDAHA,3117,1633,1484,1477,977,500,29,12,17,1611,644,967,0,0,0,47.38530638434392,59.828536436007354,33.692722371967655
NICHUTA,5829,2963,2866,2774,1806,968,158,75,83,2895,1082,1813,2,0,2,47.58963801681249,60.95173810327371,33.77529658060014
NIRMAL BASTI,8989,4368,4621,5665,3134,2531,200,96,104,3117,1133,1984,7,5,2,63.02147068639449,71.74908424908425,54.77169443843324
PACHARUKHI,4737,2444,2293,1743,1137,606,142,74,68,2851,1233,1618,1,0,1,36.79544015199493,46.52209492635024,26.42825992150022
PARSAUNI BIRTA,4399,2339,2060,2193,1519,674,142,69,73,2058,749,1309,6,2,4,49.852239145260285,64.94228302693459,32.71844660194175
PRASAUNI MATHA,5352,2736,2616,2193,1410,783,157,77,80,2980,1237,1743,22,12,10,40.97533632286996,51.53508771929825,29.931192660550458
PIDARIGUTHI,4482,2311,2171,1606,1070,536,218,140,78,2645,1099,1546,13,2,11,35.832217759928604,46.30030289917785,24.6890833717181
POKHARIYA,6028,3081,2947,3220,2134,1086,139,61,78,2635,874,1761,34,12,22,53.41738553417385,69.26322622525154,36.85103495079743
PRASURAMPUR,2534,1340,1194,1564,1041,523,74,30,44,896,269,627,0,0,0,61.720599842146804,77.68656716417911,43.80234505862647
RAMGADHAWA,5917,3242,2675,3946,2582,1364,67,38,29,1903,622,1281,1,0,1,66.68920060841643,79.6421961752005,50.99065420560748
RAMNAGARI,2878,1446,1432,1492,945,547,80,38,42,1305,462,843,1,1,0,51.841556636553165,65.35269709543569,38.19832402234637
SABAITHAWA,3896,2003,1893,2010,1312,698,138,66,72,1746,624,1122,2,1,1,51.591375770020534,65.50174737893161,36.87268885367142
SAKHUWA PRASAUNI,5986,2991,2995,2774,1722,1052,203,106,97,3004,1161,1843,5,2,3,46.34146341463415,57.57271815446339,35.12520868113522
SAMJHAUTA,6099,3177,2922,2682,1789,893,112,68,44,3305,1320,1985,0,0,0,43.97442203639941,56.31098520616934,30.56125941136208
SHANKAR SARAIYA,3629,1790,1839,1809,1141,668,19,7,12,1800,642,1158,1,0,1,49.848443097271975,63.74301675977654,36.32408917890157
SEDHAWA,2831,1382,1449,1436,860,576,45,28,17,1348,494,854,2,0,2,50.72412575061816,62.22865412445731,39.75155279503105
SHIBARWA,5542,2897,2645,2457,1664,793,285,164,121,2800,1069,1731,0,0,0,44.33417538794659,57.43872972040042,29.98109640831758
SIRSIYA KHALWATOLA,5386,2833,2553,2762,1805,957,267,164,103,2339,855,1484,18,9,9,51.28109914593391,63.713378044475824,37.485311398354874
SONBARSA,6312,3238,3074,2254,1474,780,103,56,47,3949,1707,2242,6,1,5,35.70975918884664,45.521927115503395,25.374105400130126
SREESIYA (NAU.TA.JA.),2999,1543,1456,1337,898,439,118,80,38,1544,565,979,0,0,0,44.58152717572524,58.19831497083603,30.151098901098898
SUBARNAPUR,3221,1467,1754,2112,1101,1011,132,59,73,976,307,669,1,0,1,65.56969885128842,75.05112474437627,57.63968072976054
SUGAULI BIRTA,5406,2643,2763,3296,1919,1377,53,23,30,2048,698,1350,9,3,6,60.96929337772845,72.60688611426409,49.8371335504886
SUGAULI PARTEWA,5151,2519,2632,2401,1461,940,185,99,86,2565,959,1606,0,0,0,46.612308289652496,57.99920603414053,35.714285714285715
SUPAULI,2766,1347,1419,1476,891,585,86,34,52,1204,422,782,0,0,0,53.36225596529284,66.14699331848553,41.2262156448203
SURJAHA,3658,1979,1679,1924,1292,632,107,64,43,1617,618,999,10,5,5,52.597047566976485,65.2854977261243,37.64145324597975
THORI,6524,3151,3373,4798,2599,2199,133,70,63,1591,482,1109,2,0,2,73.54383813611281,82.48175182481752,65.1941891491254
TULASI BARWA,3724,1883,1841,1824,1214,610,68,28,40,1828,640,1188,4,1,3,48.97959183673469,64.47158789166224,33.13416621401412
UDAYAPUR GHURMI,6204,3286,2918,2790,1860,930,90,40,50,3318,1384,1934,6,2,4,44.97098646034816,56.60377358490566,31.871144619602465
VAURATAR,8089,4305,3784,3341,2200,1141,262,132,130,4481,1972,2509,5,1,4,41.30300407961429,51.10336817653891,30.153276955602536
INSTITUTIONAL,3242,2880,362,2818,2486,332,32,31,1,392,363,29,0,0,0,86.92165330043183,86.31944444444444,91.71270718232044
