VDC/MUNICIPALITY,OWNED,RENTED,INSTITUTIONAL,OTHERS
BHORLE,1160,22,0,2
BRIDHIM,128,7,5,21
CHILIME,312,14,8,6
DANDAGOUN,443,24,6,6
DHUNCHE,372,211,92,39
GATLANG,390,7,1,2
GOLJUNG,255,10,1,3
HAKU,430,10,2,1
DHAIBUNG,957,143,6,3
LAHAREPOUWA,981,53,3,16
LANGTANG,132,15,1,4
RAMCHE,482,7,0,0
SARAMTHALI,793,20,2,6
SYAFRU,470,121,28,2
THULOGOUN,305,3,1,8
THUMAN,234,2,3,0
TIMURE,92,32,4,2
YARSA,811,3,2,4
TOTAL,8747,704,165,125
