DISTRICT,VDC.MUNICIPALITY,COOKING_FUEL_WOOD,COOKING_FUEL_KEROSENE,COOKING_FUEL_LPG,COOKING_FUEL_GUITHA,COOKING_FUEL_BIOGAS,COOKING_FUEL_ELECTRICITY,COOKING_FUEL_OTHERS,COOKING_FUEL_NOT_STATED,DRINKING_WATER_SOURCE_TAP_PIPED,DRINKING_WATER_SOURCE_TUBEWELL,DRINKING_WATER_SOURCE_COVERED_WELL,DRINKING_WATER_SOURCE_UNCOVERED_WELL,DRINKING_WATER_SOURCE_SPOUT_WATER,DRINKING_WATER_SOURCE_RIVER_STREAM,DRINKING_WATER_SOURCE_OTHERS,DRINKING_WATER_SOURCE_NOT_STATED,FOUNDATION_TYPE_MUD_BONDED,FOUNDATION_TYPE_CEMENT_BONDED,FOUNDATION_TYPE_RCC_WITH_PILLAR,FOUNDATION_TYPE_WOODEN_PILLAR,FOUNDATION_TYPE_OTHERS,FOUNDATION_TYPE_NOT_STATED,HOUSEHOLD_FACILITY_NO_FACILITY,HOUSEHOLD_FACILITY_AT_LEAST_ONE,HOUSEHOLD_FACILITY_RADIO,HOUSEHOLD_FACILITY_TELEVISION,HOUSEHOLD_FACILITY_CABLE_TELEVISION,HOUSEHOLD_FACILITY_COMPUTER,HOUSEHOLD_FACILITY_INTERNET,HOUSEHOLD_FACILITY_TELEPHONE,HOUSEHOLD_FACILITY_MOBILE_PHONE,HOUSEHOLD_FACILITY_MOTOR,HOUSEHOLD_FACILITY_MOTORCYCLE,HOUSEHOLD_FACILITY_CYCLE,HOUSEHOLD_FACILITY_OTHER_VEHICLE,HOUSEHOLD_FACILITY_REFRIGERATOR,HOUSEHOLD_FACILITY_NOT_STATED,HOUSEHOLD_POPULATION_SIZE_HOUSEHOLD,HOUSEHOLD_POPULATION_SIZE_TOTAL_POPULATION,HOUSEHOLD_POPULATION_SIZE_MALE_POPULATION,HOUSEHOLD_POPULATION_SIZE_FEMALE_POPULATION,HOUSEHOLD_POPULATION_SIZE_AVERAGE_HOUSEHOLD_SIZE,HOUSEHOLD_POPULATION_SIZE_SEX_RATIO,LIGHTING_FUEL_ELECTRICITY,LIGHTING_FUEL_KEROSENE,LIGHTING_FUEL_BIOGAS,LIGHTING_FUEL_SOLAR,LIGHTING_FUEL_OTHERS,LIGHTING_FUEL_NOT_STATED,OUTER_WALL_TYPE_MUD_BONDED,OUTER_WALL_TYPE_CEMENT_BONDED,OUTER_WALL_TYPE_WOOD_PLANKS,OUTER_WALL_TYPE_BAMBOO,OUTER_WALL_TYPE_UNBACKED_BRICK,OUTER_WALL_TYPE_OTHERS,OUTER_WALL_TYPE_NOT_STATED,OWNERSHIP_OWNED,OWNERSHIP_RENTED,OWNERSHIP_INSTITUTIONAL,OWNERSHIP_OTHERS,POPULATION_5_25_SCHOOL_ATTENDENCE_SEX_MALE_POPULATION_5_25,POPULATION_5_25_SCHOOL_ATTENDENCE_SEX_FEMALE_POPULATION_5_25,POPULATION_5_25_SCHOOL_ATTENDENCE_SEX_SCHOOL_GOING_MALE,POPULATION_5_25_SCHOOL_ATTENDENCE_SEX_SCHOOL_GOING_FEMALE,POPULATION_5_25_SCHOOL_ATTENDENCE_SEX_NOT_GOING_MALE,POPULATION_5_25_SCHOOL_ATTENDENCE_SEX_NOT_GOING_FEMALE,POPULATION_5_25_SCHOOL_ATTENDENCE_SEX_ATTENDENCE_NOT_STATED_MALE,POPULATION_5_25_SCHOOL_ATTENDENCE_SEX_ATTENDENCE_NOT_STATED_FEMALE,POPULATION_BY_DISABILITY_AND_SEX_NO_DISABILITY_BOTH_SEX,POPULATION_BY_DISABILITY_AND_SEX_NO_DISABILITY_MALE,POPULATION_BY_DISABILITY_AND_SEX_NO_DISABILITY_FEMALE,POPULATION_BY_DISABILITY_AND_SEX_PHYSICAL_BOTH_SEX,POPULATION_BY_DISABILITY_AND_SEX_PHYSICAL_MALE,POPULATION_BY_DISABILITY_AND_SEX_PHYSICAL_FEMALE,POPULATION_BY_DISABILITY_AND_SEX_BLINDNESS_LOW_VISION_BOTH_SEX,POPULATION_BY_DISABILITY_AND_SEX_BLINDNESS_LOW_VISION_MALE,POPULATION_BY_DISABILITY_AND_SEX_BLINDNESS_LOW_VISION_FEMALE,POPULATION_BY_DISABILITY_AND_SEX_DEAF_HEARING_BOTH_SEX,POPULATION_BY_DISABILITY_AND_SEX_DEAF_HEARING_MALE,POPULATION_BY_DISABILITY_AND_SEX_DEAF_HEARING_FEMALE,POPULATION_BY_DISABILITY_AND_SEX_DEAF_BLIND_BOTH_SEX,POPULATION_BY_DISABILITY_AND_SEX_DEAF_BLIND_MALE,POPULATION_BY_DISABILITY_AND_SEX_DEAF_BLIND_FEMALE,POPULATION_BY_DISABILITY_AND_SEX_SPEECH_PROBLEM_BOTH_SEX,POPULATION_BY_DISABILITY_AND_SEX_SPEECH_PROBLEM_MALE,POPULATION_BY_DISABILITY_AND_SEX_SPEECH_PROBLEM_FEMALE,POPULATION_BY_DISABILITY_AND_SEX_MENTAL_DISABILITY_BOTH_SEX,POPULATION_BY_DISABILITY_AND_SEX_MENTAL_DISABILITY_MALE,POPULATION_BY_DISABILITY_AND_SEX_MENTAL_DISABILITY_FEMALE,POPULATION_BY_DISABILITY_AND_SEX_INTELLECTUAL_DISABILITY_BOTH_SEX,POPULATION_BY_DISABILITY_AND_SEX_INTELLECTUAL_DISABILITY_MALE,POPULATION_BY_DISABILITY_AND_SEX_INTELLECTUAL_DISABILITY_FEMALE,POPULATION_BY_DISABILITY_AND_SEX_MULTIPLE_DISABILITY_BOTH_SEX,POPULATION_BY_DISABILITY_AND_SEX_MULTIPLE_DISABILITY_MALE,POPULATION_BY_DISABILITY_AND_SEX_MULTIPLE_DISABILITY_FEMALE,POPULATION_EDUCATION_LEVEL_PASSED_BEGINNER_BOTH_SEX,POPULATION_EDUCATION_LEVEL_PASSED_BEGINNER_MALE,POPULATION_EDUCATION_LEVEL_PASSED_BEGINNER_FEMALE,POPULATION_EDUCATION_LEVEL_PASSED_PRIMARY_1_5_BOTH_SEX,POPULATION_EDUCATION_LEVEL_PASSED_PRIMARY_1_5_MALE,POPULATION_EDUCATION_LEVEL_PASSED_PRIMARY_1_5_FEMALE,POPULATION_EDUCATION_LEVEL_PASSED_LOWER_SECONDARY_6_8_BOTH_SEX,POPULATION_EDUCATION_LEVEL_PASSED_LOWER_SECONDARY_6_8_MALE,POPULATION_EDUCATION_LEVEL_PASSED_LOWER_SECONDARY_6_8_FEMALE,POPULATION_EDUCATION_LEVEL_PASSED_SECONDARY_9_10_BOTH_SEX,POPULATION_EDUCATION_LEVEL_PASSED_SECONDARY_9_10_MALE,POPULATION_EDUCATION_LEVEL_PASSED_SECONDARY_9_10_FEMALE,POPULATION_EDUCATION_LEVEL_PASSED_SLC_AND_EQUIVALENT_BOTH_SEX,POPULATION_EDUCATION_LEVEL_PASSED_SLC_AND_EQUIVALENT_MALE,POPULATION_EDUCATION_LEVEL_PASSED_SLC_AND_EQUIVALENT_FEMALE,POPULATION_EDUCATION_LEVEL_PASSED_INTERMEDIATE_BOTH_SEX,POPULATION_EDUCATION_LEVEL_PASSED_INTERMEDIATE_MALE,POPULATION_EDUCATION_LEVEL_PASSED_INTERMEDIATE_FEMALE,POPULATION_EDUCATION_LEVEL_PASSED_GRADUATE_BOTH_SEX,POPULATION_EDUCATION_LEVEL_PASSED_GRADUATE_MALE,POPULATION_EDUCATION_LEVEL_PASSED_GRADUATE_FEMALE,POPULATION_EDUCATION_LEVEL_PASSED_POST_GRADUATE_AND_ABOVE_BOTH_SEX,POPULATION_EDUCATION_LEVEL_PASSED_POST_GRADUATE_AND_ABOVE_MALE,POPULATION_EDUCATION_LEVEL_PASSED_POST_GRADUATE_AND_ABOVE_FEMALE,POPULATION_EDUCATION_LEVEL_PASSED_OTHERS_BOTH_SEX,POPULATION_EDUCATION_LEVEL_PASSED_OTHERS_MALE,POPULATION_EDUCATION_LEVEL_PASSED_OTHERS_FEMALE,POPULATION_EDUCATION_LEVEL_PASSED_NON_FORMAL_BOTH_SEX,POPULATION_EDUCATION_LEVEL_PASSED_NON_FORMAL_MALE,POPULATION_EDUCATION_LEVEL_PASSED_NON_FORMAL_FEMALE,POPULATION_EDUCATION_LEVEL_PASSED_NOT_STATED_BOTH_SEX,POPULATION_EDUCATION_LEVEL_PASSED_NOT_STATED_MALE,POPULATION_EDUCATION_LEVEL_PASSED_NOT_STATED_FEMALE,POPULATION_LITERACY_STATUS_AND_SEX_5_AND_ABOVE_POPULATION_5_AND_ABOVE_BOTH_SEX,POPULATION_LITERACY_STATUS_AND_SEX_5_AND_ABOVE_POPULATION_5_AND_ABOVE_MALE,POPULATION_LITERACY_STATUS_AND_SEX_5_AND_ABOVE_POPULATION_5_AND_ABOVE_FEMALE,POPULATION_LITERACY_STATUS_AND_SEX_5_AND_ABOVE_CAN_READ_WRITE_BOTH_SEX,POPULATION_LITERACY_STATUS_AND_SEX_5_AND_ABOVE_CAN_READ_WRITE_MALE,POPULATION_LITERACY_STATUS_AND_SEX_5_AND_ABOVE_CAN_READ_WRITE_FEMALE,POPULATION_LITERACY_STATUS_AND_SEX_5_AND_ABOVE_CAN_READ_ONLY_BOTH_SEX,POPULATION_LITERACY_STATUS_AND_SEX_5_AND_ABOVE_CAN_READ_ONLY_MALE,POPULATION_LITERACY_STATUS_AND_SEX_5_AND_ABOVE_CAN_READ_ONLY_FEMALE,POPULATION_LITERACY_STATUS_AND_SEX_5_AND_ABOVE_CANT_READ_WRITE_BOTH_SEX,POPULATION_LITERACY_STATUS_AND_SEX_5_AND_ABOVE_CANT_READ_WRITE_MALE,POPULATION_LITERACY_STATUS_AND_SEX_5_AND_ABOVE_CANT_READ_WRITE_FEMALE,POPULATION_LITERACY_STATUS_AND_SEX_5_AND_ABOVE_NOT_STATED_BOTH_SEX,POPULATION_LITERACY_STATUS_AND_SEX_5_AND_ABOVE_NOT_STATED_MALE,POPULATION_LITERACY_STATUS_AND_SEX_5_AND_ABOVE_NOT_STATED_FEMALE,POPULATION_LITERACY_STATUS_AND_SEX_5_AND_ABOVE_LITERACY_RATE_BOTH_SEX,POPULATION_LITERACY_STATUS_AND_SEX_5_AND_ABOVE_LITERACY_RATE_MALE,POPULATION_LITERACY_STATUS_AND_SEX_5_AND_ABOVE_LITERACY_RATE_FEMALE,ROOF_TYPE_THATCH,ROOF_TYPE_GALV_IRON,ROOF_TYPE_TILE_SLATE,ROOF_TYPE_RCC,ROOF_TYPE_WOOD_PLANKS,ROOF_TYPE_MUD,ROOF_TYPE_OTHERS,ROOF_TYPE_NOT_STATED,TOILET_TYPE_NO_TOILET,TOILET_TYPE_FLUSH_TOILET,TOILET_TYPE_ORDINARY_TOILET,TOILET_TYPE_NOT_STATED
DHADING,CHAINPUR,1327,1,23,0,161,1,0,1,914,0,80,58,419,40,2,1,1493,7,1,9,1,3,141,1354,1214,400,28,8,5,29,955,1,17,5,0,10,19,1514,6349,2747,3602,4.19352708058124,76.2631871182676,902,358,0,110,143,1,1459,29,8,14,0,0,4,1488,10,1,15,1091,1414,900,1018,187,388,4,8,6187,2663,3524,55,31,24,28,15,13,33,15,18,3,2,1,12,5,7,14,6,8,11,8,3,6,2,4,171,86,85,1727,846,881,853,363,490,323,153,170,286,165,121,152,74,78,36,27,9,9,9,0,10,3,7,306,126,180,8,5,3,5790,2456,3334,3796,1815,1981,74,40,34,1910,597,1313,10,4,6,65.5613126079447,73.900651465798,59.4181163767246,158,803,539,10,0,0,1,3,215,560,738,1
DHADING,CHHATREDEURALI,1601,11,38,0,2,0,0,3,1601,0,19,26,4,1,1,3,1613,25,4,10,1,2,183,1440,1008,988,31,26,2,20,1168,6,108,37,2,14,32,1655,7687,3665,4022,4.64471299093656,91.1238189955246,1575,76,0,1,0,3,1603,37,4,9,0,0,2,1599,32,3,21,1366,1659,961,1070,379,542,26,47,7595,3619,3976,28,15,13,17,8,9,13,3,10,4,3,1,18,10,8,9,5,4,3,2,1,0,0,0,163,85,78,1779,900,879,1009,521,488,625,350,275,396,220,176,252,148,104,69,49,20,14,13,1,1,1,0,333,215,118,83,46,37,7127,3371,3756,4655,2518,2137,79,42,37,2393,811,1582,0,0,0,65.3149992984425,74.6959359240581,56.8956336528222,27,1499,103,21,1,0,1,3,560,661,431,3
DHADING,DARKHA,1095,4,12,0,0,1,0,9,1107,0,0,1,4,0,0,9,1110,2,0,0,0,9,206,836,707,180,1,4,0,62,631,2,1,0,0,1,79,1121,5269,2431,2838,4.70026761819804,85.6589147286822,638,372,0,95,7,9,1109,2,1,0,0,0,9,1092,22,0,7,1101,1266,931,972,155,276,15,18,5174,2373,2801,39,23,16,15,8,7,10,8,2,0,0,0,18,11,7,7,3,4,5,5,0,1,0,1,77,47,30,1532,770,762,740,351,389,368,192,176,207,111,96,52,33,19,9,8,1,4,4,0,0,0,0,195,81,114,22,18,4,4769,2174,2595,3161,1589,1572,113,45,68,1494,540,954,1,0,1,66.2822394631998,73.0910763569457,60.5780346820809,32,290,788,0,1,0,0,10,396,294,422,9
DHADING,DHOLA,753,6,13,0,220,1,0,5,504,0,22,52,382,33,0,5,989,0,0,6,0,3,99,845,641,273,24,6,1,17,690,0,14,0,0,6,54,998,4033,1772,2261,4.04108216432866,78.3724015922158,807,164,1,5,16,5,973,5,7,1,1,0,11,985,9,1,3,707,906,599,642,102,258,6,6,3934,1723,2211,27,14,13,17,9,8,19,8,11,3,0,3,14,9,5,12,4,8,4,2,2,3,3,0,114,58,56,1057,537,520,476,206,270,187,97,90,196,105,91,74,43,31,16,12,4,4,4,0,3,0,3,232,113,119,14,9,5,3648,1590,2058,2308,1150,1158,81,39,42,1258,401,857,1,0,1,63.2675438596491,72.3270440251572,56.268221574344,43,455,496,0,1,0,0,3,222,462,309,5
DHADING,DHUSSA,1190,3,139,0,17,3,2,7,1197,0,4,125,4,24,0,7,892,153,37,268,1,10,339,1004,778,177,192,33,14,74,570,8,38,24,1,57,18,1361,7190,3548,3642,5.28288023512123,97.4190005491488,619,236,1,88,410,7,995,190,121,39,0,5,11,1264,78,4,15,1573,1695,1027,1031,510,627,36,37,6969,3428,3541,56,29,27,32,16,16,55,33,22,2,2,0,26,13,13,9,3,6,16,10,6,25,14,11,312,178,134,2323,1254,1069,524,279,245,233,127,106,186,105,81,101,61,40,29,15,14,10,8,2,3,2,1,337,166,171,35,22,13,6345,3126,3219,3791,2046,1745,214,112,102,2328,962,1366,12,6,6,59.7478329393223,65.4510556621881,54.2093817955887,405,619,233,93,1,0,0,10,316,558,480,7
DHADING,DHUWAKOT,1032,5,17,0,8,0,0,1,1020,0,0,8,30,4,0,1,1052,0,1,1,0,9,63,980,848,361,17,10,0,49,734,2,13,10,0,2,20,1063,4762,2152,2610,4.47977422389464,82.4521072796935,713,278,0,70,1,1,1035,13,5,0,0,0,10,1042,18,0,3,885,1009,767,738,110,260,8,11,4688,2120,2568,20,9,11,10,3,7,14,5,9,3,3,0,12,6,6,8,5,3,3,0,3,4,1,3,105,66,39,1110,587,523,629,300,329,284,133,151,249,135,114,63,24,39,25,19,6,3,3,0,2,1,1,239,128,111,9,5,4,4371,1960,2411,2650,1364,1286,97,41,56,1617,553,1064,7,2,5,60.6268588423702,69.5918367346939,53.3388635420987,9,487,557,1,0,0,0,9,198,447,417,1
DHADING,GAJURI,1510,15,635,1,50,3,1,8,1996,1,35,82,66,34,2,7,1381,236,364,224,4,14,332,1884,1125,158,584,112,37,34,1525,22,151,41,2,262,7,2223,10035,4968,5067,4.51417004048583,98.0461811722913,1745,314,0,17,139,8,1365,662,113,56,0,12,15,1713,452,23,35,2087,2199,1480,1507,532,624,75,68,9789,4815,4974,107,64,43,29,15,14,34,23,11,2,0,2,43,31,12,8,3,5,18,13,5,5,4,1,282,143,139,2841,1528,1313,1105,585,520,556,299,257,600,332,268,328,175,153,128,81,47,39,34,5,2,2,0,144,73,71,14,9,5,9034,4461,4573,5807,3136,2671,329,171,158,2893,1152,1741,5,2,3,64.2793889749834,70.2981394306209,58.4080472337634,332,926,482,460,1,0,5,17,773,1140,302,8
DHADING,GOGANPANI,1097,0,10,0,20,0,1,5,892,0,42,80,27,0,87,5,1069,43,9,6,0,6,78,1009,763,408,57,9,3,18,752,1,15,12,0,7,46,1133,5563,2696,2867,4.90997352162401,94.0355772584583,1092,34,1,1,0,5,1029,89,5,0,0,4,6,1101,26,0,6,1181,1316,834,935,302,334,45,47,5492,2655,2837,38,22,16,5,3,2,6,4,2,1,0,1,5,3,2,8,4,4,0,0,0,8,5,3,88,46,42,1758,931,827,685,350,335,285,145,140,217,109,108,101,53,48,28,17,11,11,11,0,1,1,0,78,47,31,29,15,14,5143,2464,2679,3214,1692,1522,162,82,80,1765,690,1075,2,0,2,62.492708535874,68.6688311688312,56.8122433743934,12,870,223,17,4,0,0,7,460,512,156,5
DHADING,GUMDI,1041,1,33,0,32,0,0,2,1079,0,1,1,24,1,1,2,1093,6,0,8,0,2,136,947,821,182,12,1,0,106,733,4,2,1,9,0,26,1109,4833,2135,2698,4.35798016230839,79.1326908821349,146,429,2,471,59,2,1071,23,2,7,1,1,4,1077,24,0,8,885,1111,689,761,178,319,18,31,4782,2105,2677,10,5,5,7,6,1,4,4,0,1,1,0,8,3,5,7,5,2,1,1,0,13,5,8,63,31,32,1337,651,686,737,383,354,273,140,133,204,102,102,47,17,30,12,10,2,5,5,0,2,0,2,165,80,85,48,23,25,4441,1924,2517,2847,1417,1430,53,33,20,1539,474,1065,2,0,2,64.1071830668768,73.6486486486486,56.813667063965,38,602,458,1,1,0,0,9,354,559,194,2
DHADING,JEEWANPUR,1828,2,62,0,23,1,0,4,1360,0,39,214,297,6,0,4,1869,28,10,6,1,6,245,1666,1273,890,66,24,8,23,1296,18,93,29,2,20,9,1920,8789,4329,4460,4.57760416666667,97.0627802690583,1817,95,0,3,1,4,1847,57,1,7,0,2,6,1862,36,4,18,1680,1822,1133,1208,510,563,37,51,8569,4212,4357,69,39,30,50,25,25,29,16,13,3,2,1,26,12,14,15,9,6,9,2,7,19,12,7,124,70,54,2440,1333,1107,1104,598,506,646,365,281,409,229,180,238,132,106,62,43,19,19,17,2,5,4,1,94,52,42,29,16,13,8153,3996,4157,5121,2834,2287,216,114,102,2813,1046,1767,3,2,1,62.8112351281737,70.9209209209209,55.0156362761607,22,1810,67,10,0,0,1,10,649,743,524,4
DHADING,JHARLANG,765,3,0,0,0,0,0,2,661,0,1,2,104,0,0,2,769,0,0,0,0,1,178,526,499,14,0,1,0,17,231,0,1,0,0,0,66,770,4158,1962,2196,5.4,89.344262295082,1,155,0,236,376,2,764,1,3,0,0,0,2,756,14,0,0,882,1008,671,663,210,344,1,1,4075,1916,2159,17,7,10,14,7,7,16,7,9,3,3,0,8,5,3,11,6,5,10,7,3,4,4,0,14,6,8,1228,640,588,331,188,143,88,60,28,33,25,8,16,6,10,8,6,2,0,0,0,1,1,0,96,38,58,2,1,1,3641,1712,1929,1815,970,845,45,19,26,1781,723,1058,0,0,0,49.8489425981873,56.6588785046729,43.8050803525143,20,381,217,2,149,0,0,1,549,38,182,1
DHADING,JOGIMARA,1268,15,95,1,50,4,1,8,1333,0,10,54,18,19,2,6,1163,135,56,73,2,13,322,1109,869,63,171,18,4,46,667,2,49,28,5,56,11,1442,7744,3842,3902,5.37031900138696,98.4623270117888,515,426,0,178,315,8,1146,203,44,34,0,2,13,1362,71,2,7,1788,1855,1097,1108,666,722,25,25,7555,3756,3799,43,18,25,31,15,16,28,12,16,4,2,2,46,23,23,10,6,4,8,3,5,19,7,12,151,83,68,2518,1405,1113,697,353,344,275,153,122,176,103,73,125,67,58,38,27,11,6,4,2,1,1,0,302,183,119,8,5,3,6880,3413,3467,4224,2342,1882,158,83,75,2496,987,1509,2,1,1,61.3953488372093,68.6199824201582,54.2832419959619,427,604,284,107,1,1,3,15,330,912,192,8
DHADING,JYAMRUNG,1519,6,35,0,87,1,1,4,1399,0,1,38,199,12,0,4,1627,2,1,18,0,5,163,1412,1200,323,43,4,0,38,1044,0,10,1,4,0,78,1653,6998,3024,3974,4.2335148215366,76.0946149974836,696,495,1,372,85,4,1601,32,5,8,0,2,5,1613,28,1,11,1261,1643,1061,1206,179,412,21,25,6816,2931,3885,49,31,18,48,19,29,31,18,13,3,1,2,12,5,7,14,10,4,15,7,8,10,2,8,124,68,56,1812,858,954,965,437,528,400,204,196,319,153,166,112,46,66,34,22,12,9,7,2,1,1,0,184,102,82,13,7,6,6391,2713,3678,3898,1867,2031,170,86,84,2285,745,1540,38,15,23,60.9920200281646,68.816807961666,55.2202283849918,81,1153,407,2,3,0,0,7,425,695,529,4
DHADING,KALLERI,1794,6,23,0,88,0,0,10,1617,1,7,102,183,1,0,10,1888,13,0,6,2,12,292,1577,1262,455,54,17,2,17,1169,3,6,6,1,4,52,1921,8852,4059,4793,4.60801665799063,84.6860004172752,1604,286,0,8,13,10,1858,41,3,4,0,1,14,1888,13,2,18,1705,2164,1355,1601,336,548,14,15,8661,3967,4694,88,50,38,22,9,13,18,7,11,0,0,0,30,8,22,6,3,3,18,12,6,9,3,6,193,94,99,2517,1277,1240,1140,550,590,459,203,256,334,190,144,150,84,66,31,20,11,11,8,3,0,0,0,469,221,248,12,7,5,8096,3681,4415,5189,2591,2598,170,75,95,2721,1012,1709,16,3,13,64.0933794466403,70.3884813909264,58.8448471121178,53,203,1646,4,0,0,0,15,808,782,321,10
DHADING,KATUNJE,1325,32,50,0,10,1,3,4,1351,0,1,22,47,0,0,4,1403,14,0,5,0,3,196,1218,1077,259,1,6,2,26,877,2,15,2,0,0,11,1425,5906,2559,3347,4.14456140350877,76.4565282342396,360,514,1,545,1,4,1368,45,0,8,0,0,4,1383,31,0,11,1097,1325,935,973,146,319,16,33,5801,2506,3295,25,12,13,31,13,18,13,6,7,2,1,1,16,10,6,13,9,4,2,1,1,3,1,2,79,36,43,1466,755,711,814,381,433,424,188,236,214,109,105,96,46,50,22,10,12,5,4,1,4,2,2,405,172,233,8,6,2,5433,2314,3119,3522,1700,1822,64,33,31,1843,579,1264,4,2,2,64.8260629486472,73.4658599827139,58.4161590253286,38,1316,59,8,0,0,1,3,432,543,447,3
DHADING,KEWALPUR,1027,0,20,0,57,0,0,0,825,0,48,130,94,5,2,0,1087,8,2,1,1,5,126,958,666,582,19,14,7,14,749,9,36,6,0,4,20,1104,5010,2412,2598,4.53804347826087,92.8406466512702,1051,52,1,0,0,0,1084,12,2,0,0,0,6,1083,9,1,11,1000,1106,727,801,265,296,8,9,4825,2316,2509,63,33,30,42,20,22,20,10,10,14,6,8,19,12,7,8,4,4,5,2,3,14,9,5,65,38,27,1449,760,689,791,460,331,398,199,199,222,137,85,109,67,42,31,22,9,16,14,2,4,4,0,127,48,79,6,2,4,4666,2242,2424,3161,1717,1444,102,66,36,1400,458,942,3,1,2,67.7453921988856,76.5834076717217,59.5709570957096,9,996,62,5,0,0,0,32,421,498,185,0
DHADING,KHALTE,1491,10,9,0,56,0,0,0,1397,0,2,78,80,9,0,0,1561,2,0,2,0,1,234,1303,1071,271,1,4,1,2,1094,1,0,3,0,0,29,1566,7177,3223,3954,4.58301404853129,81.51239251391,676,515,4,300,71,0,1549,11,4,0,0,1,1,1544,12,1,9,1411,1794,1147,1244,255,532,9,18,7018,3138,3880,61,36,25,29,15,14,13,6,7,4,0,4,21,10,11,6,3,3,9,5,4,16,10,6,237,127,110,1917,984,933,814,384,430,312,154,158,174,99,75,73,45,28,25,18,7,1,1,0,4,2,2,208,86,122,3,2,1,6473,2860,3613,3657,1844,1813,256,112,144,2555,903,1652,5,1,4,56.4962150471188,64.4755244755245,50.1799058953778,48,61,1454,1,0,0,0,2,439,679,448,0
DHADING,KHARI,996,4,23,0,26,0,0,2,617,0,40,7,375,9,1,2,980,0,1,65,1,4,127,904,727,120,1,3,0,14,673,0,3,6,0,1,20,1051,4381,1944,2437,4.16841103710752,79.7702092736972,316,316,0,341,76,2,987,6,2,48,0,1,7,1028,11,2,10,813,970,692,713,112,247,9,10,4211,1851,2360,57,35,22,40,20,20,30,17,13,1,0,1,16,10,6,13,4,9,8,5,3,5,2,3,139,67,72,1188,638,550,562,267,295,216,104,112,171,83,88,84,28,56,15,8,7,3,3,0,1,1,0,69,30,39,8,3,5,3975,1727,2248,2356,1178,1178,139,63,76,1478,485,993,2,1,1,59.2704402515723,68.2107701215982,52.4021352313167,113,389,543,0,0,1,1,4,351,164,534,2
DHADING,KIRANCHOK,1104,4,11,1,26,0,0,17,968,0,4,117,49,5,3,17,1130,3,0,6,3,21,330,790,604,8,0,0,0,7,567,3,10,9,0,0,43,1163,6006,2928,3078,5.16423043852107,95.1267056530214,11,383,2,460,290,17,1113,13,2,5,0,4,26,1152,4,0,7,1349,1469,904,910,395,481,50,78,5737,2779,2958,87,55,32,65,36,29,38,20,18,2,1,1,12,6,6,13,6,7,27,14,13,25,11,14,249,131,118,1714,927,787,485,259,226,180,95,85,129,80,49,51,21,30,9,6,3,5,5,0,2,1,1,67,37,30,11,6,5,5330,2575,2755,2630,1433,1197,268,143,125,2421,996,1425,11,3,8,49.343339587242,55.6504854368932,43.448275862069,75,780,284,1,0,0,0,23,588,193,366,16
DHADING,KUMPUR,1903,5,42,0,155,0,2,15,1865,0,34,70,95,41,2,15,2012,43,27,19,0,21,357,1738,1326,473,114,29,10,12,1324,4,30,16,4,21,27,2122,10012,4636,5376,4.7181903864279,86.2351190476191,1608,319,2,66,112,15,1963,104,17,10,2,3,23,2068,37,3,14,1999,2426,1528,1688,429,669,42,69,9705,4473,5232,111,64,47,46,26,20,52,28,24,6,1,5,32,16,16,11,3,8,26,12,14,23,13,10,265,137,128,2965,1526,1439,1266,633,633,456,239,217,459,247,212,171,87,84,31,14,17,8,6,2,1,1,0,456,177,279,8,3,5,9159,4177,4982,5947,3004,2943,299,119,180,2913,1054,1859,0,0,0,64.9306692870401,71.9176442422791,59.0726615816941,129,378,1538,53,0,0,1,23,622,1002,483,15
DHADING,LAPA,844,0,0,0,0,0,0,9,766,0,1,12,64,1,0,9,830,1,0,14,0,8,385,446,387,103,0,3,0,4,137,0,0,0,1,0,22,853,3893,1818,2075,4.56389214536928,87.6144578313253,502,7,0,324,11,9,830,1,7,7,0,0,8,834,11,2,6,800,917,612,531,182,375,6,11,3736,1719,2017,37,25,12,44,21,23,31,21,10,6,4,2,11,9,2,8,7,1,2,1,1,18,11,7,101,52,49,1162,631,531,206,126,80,55,37,18,49,35,14,24,15,9,9,8,1,2,0,2,0,0,0,113,45,68,7,3,4,3453,1587,1866,1634,911,723,164,80,84,1650,595,1055,5,1,4,47.321169997104,57.403906742281,38.7459807073955,26,169,182,3,463,0,2,8,464,125,255,9
DHADING,MAHADEVSTHAN,1216,3,16,0,6,0,0,2,958,0,2,243,16,16,6,2,820,7,4,408,1,3,400,838,758,40,14,0,0,7,456,1,8,5,0,1,5,1243,6824,3416,3408,5.48994368463395,100.234741784038,388,217,0,98,538,2,980,18,159,76,0,7,3,1210,24,3,6,1610,1683,993,956,603,718,14,9,6660,3323,3337,57,38,19,23,8,15,22,13,9,6,1,5,28,18,10,5,4,1,11,5,6,12,6,6,320,168,152,2108,1171,937,378,230,148,151,98,53,110,73,37,50,31,19,8,8,0,1,1,0,0,0,0,396,225,171,8,6,2,5954,2980,2974,3249,1861,1388,337,172,165,2363,945,1418,5,2,3,54.5683574067854,62.4496644295302,46.6711499663753,796,271,160,8,1,0,2,5,645,279,317,2
