VDC/MUNICIPALITY,POPULATION_5_AND_ABOVE_BOTH_SEX,POPULATION_5_AND_ABOVE_MALE,POPULATION_5_AND_ABOVE_FEMALE,CAN_READ_WRITE_BOTH_SEX,CAN_READ_WRITE_MALE,CAN_READ_WRITE_FEMALE,CAN_READ_ONLY_BOTH_SEX,CAN_READ_ONLY_MALE,CAN_READ_ONLY_FEMALE,CANT_READ_WRITE_BOTH_SEX,CANT_READ_WRITE_MALE,CANT_READ_WRITE_FEMALE,NOT_STATED_BOTH_SEX,NOT_STATED_MALE,NOT_STATED_FEMALE,LITERACY_RATE_BOTH_SEX,LITERACY_RATE_MALE,LITERACY_RATE_FEMALE
DEURI PARBAHA,3904,1879,2025,1726,1068,658,80,40,40,2098,771,1327,0,0,0,44.21106557377049,56.83874401277274,32.49382716049383
DEVPURA RUPETHA,7013,3410,3603,3429,1990,1439,239,123,116,3343,1296,2047,2,1,1,48.894909453871385,58.35777126099707,39.93893977241188
DHABOULI,6527,3185,3342,2840,1705,1135,178,74,104,3491,1396,2095,18,10,8,43.51156733568255,53.53218210361067,33.961699581089164
DHALKEBAR,9843,4870,4973,5840,3317,2523,291,135,156,3699,1412,2287,13,6,7,59.331504622574414,68.11088295687885,50.733963402372815
DHANAUJI,8034,4247,3787,3352,2126,1226,166,78,88,4162,1887,2275,354,156,198,41.722678615882494,50.05886508123382,32.37391074729337
DHANUSADHAM,7717,3546,4171,3327,1896,1431,243,100,143,4141,1547,2594,6,3,3,43.11260852662952,53.46869712351946,34.30831934787821
DIGAMBARPUR,8449,4280,4169,3553,2186,1367,276,138,138,4616,1955,2661,4,1,3,42.052313883299796,51.07476635514019,32.78963780283041
DUBARIKOT HATHILETWA,6096,2793,3303,3001,1763,1238,169,70,99,2919,958,1961,7,2,5,49.229002624671914,63.12209094163982,37.481077808053286
DUHABI,6510,3347,3163,2775,1720,1055,971,467,504,2762,1159,1603,2,1,1,42.626728110599075,51.389303854197784,33.35441036990199
EKARAHI,4148,1912,2236,1985,1172,813,27,9,18,2132,730,1402,4,1,3,47.85438765670202,61.29707112970711,36.35957066189624
FULGAMA,10680,5292,5388,4301,2713,1588,337,178,159,6035,2399,3636,7,2,5,40.27153558052434,51.2660619803477,29.47290274684484
GHODGHANS,5017,2376,2641,2347,1347,1000,45,26,19,2616,996,1620,9,7,2,46.780944787721744,56.69191919191919,37.86444528587656
GODAR,7048,3359,3689,3670,2033,1637,146,82,64,3228,1243,1985,4,1,3,52.071509648127126,60.523965465912475,44.375169422607755
GOPALPUR,4485,2076,2409,2130,1290,840,81,37,44,2271,748,1523,3,1,2,47.491638795986624,62.138728323699425,34.8692403486924
GOTH KOHELPUR,3424,1696,1728,1130,686,444,299,148,151,1990,862,1128,5,0,5,33.00233644859813,40.44811320754717,25.694444444444443
HANSAPUR KATHPULA,4643,2235,2408,2092,1238,854,228,96,132,2319,899,1420,4,2,2,45.05707516691794,55.391498881431765,35.46511627906977
HARIHARPUR,8561,4434,4127,4484,2719,1765,161,89,72,3915,1626,2289,1,0,1,52.377058754818364,61.32160577356789,42.76714320329537
HARINE,4506,2127,2379,1997,1198,799,163,63,100,2344,865,1479,2,1,1,44.31868619618287,56.323460272684535,33.58554014291719
HATHIPURHARBARA,3687,1726,1961,1858,1064,794,92,43,49,1732,616,1116,5,3,2,50.39327366422566,61.64542294322132,40.48954614992351
INARWA,2953,1441,1512,1229,774,455,98,53,45,1625,614,1011,1,0,1,41.61869285472401,53.71269951422624,30.09259259259259
ITAHARWA,4527,2287,2240,1399,842,557,93,41,52,3034,1404,1630,1,0,1,30.903468080406448,36.816790555312636,24.86607142857143
JANAKPUR MUNICIPALITY,90339,47930,42409,67061,39115,27946,2022,1011,1011,21150,7767,13383,106,37,69,74.23261271433157,81.60859586897558,65.89638991723456
JHATIYAHI,4676,2075,2601,1615,918,697,220,91,129,2840,1065,1775,1,1,0,34.538066723695465,44.24096385542169,26.797385620915033
JHOJI KATAIYA,3916,1984,1932,1682,1045,637,151,79,72,2042,839,1203,41,21,20,42.951991828396324,52.671370967741936,32.971014492753625
KACHURI THERA,5212,2473,2739,2824,1652,1172,160,62,98,2183,742,1441,45,17,28,54.18265541059094,66.80145572179539,42.78933917488134
KAJARA RAMAUL,4650,2133,2517,2084,1248,836,132,48,84,2429,833,1596,5,4,1,44.81720430107527,58.50914205344585,33.21414382201033
KANAKPATTI,5125,2677,2448,2553,1615,938,97,58,39,2464,1000,1464,11,4,7,49.81463414634146,60.32872618602914,38.31699346405229
KHAJURI CHANHA,5288,2451,2837,2604,1572,1032,94,39,55,2586,839,1747,4,1,3,49.243570347957636,64.13708690330478,36.376454000704975
KHARIYANI,8997,4216,4781,3012,1784,1228,287,145,142,5694,2285,3409,4,2,2,33.47782594198066,42.314990512333964,25.68500313741895
KURTHA,7053,3728,3325,2960,1886,1074,228,133,95,3864,1708,2156,1,1,0,41.967956897773995,50.5901287553648,32.30075187969925
LABATOLI,4699,2445,2254,2613,1606,1007,179,79,100,1900,755,1145,7,5,2,55.607576080017026,65.68507157464212,44.67613132209405
LAGMAGADHAGUTHI,4736,2344,2392,2527,1576,951,51,18,33,2156,750,1406,2,0,2,53.35726351351351,67.23549488054607,39.75752508361204
LAKHOURI,2833,1420,1413,1271,775,496,116,55,61,1435,583,852,11,7,4,44.86410165901871,54.5774647887324,35.102618542108985
LAKKAD,3672,1879,1793,1088,700,388,74,34,40,2510,1145,1365,0,0,0,29.629629629629626,37.253858435337946,21.639709983268265
LAXMINIWAS,3277,1718,1559,1746,1054,692,196,105,91,1328,554,774,7,5,2,53.28043942630455,61.35040745052387,44.38742783835792
LAXMIPURBAGEWA,6402,3261,3141,3400,2140,1260,113,49,64,2881,1070,1811,8,2,6,53.10840362386754,65.62404170499848,40.114613180515754
LOHANA,6161,3111,3050,2518,1563,955,395,179,216,3247,1369,1878,1,0,1,40.869988638208085,50.241080038572804,31.311475409836063
MAHUWA (PRA. KHE.),4297,2095,2202,1393,887,506,97,55,42,2798,1148,1650,9,5,4,32.41796602280661,42.33890214797136,22.979109900090826
MAHUWA (PRA. KO.),5159,2571,2588,2507,1593,914,91,35,56,2559,942,1617,2,1,1,48.594688893196356,61.96032672112018,35.316846986089644
MAKHANAHA,6488,3275,3213,3371,1976,1395,211,104,107,2904,1194,1710,2,1,1,51.95745992601726,60.335877862595424,43.417366946778714
MANSHINGPATTI,4095,2001,2094,1440,834,606,437,222,215,2209,941,1268,9,4,5,35.16483516483517,41.67916041979011,28.939828080229223
MACHIJHITKAIYA,8214,3992,4222,3090,1964,1126,341,162,179,4780,1865,2915,3,1,2,37.618699780861945,49.19839679358717,26.669824727617243
MITHILESHWOR MAUWAHI,3372,1655,1717,1674,1063,611,87,37,50,1611,555,1056,0,0,0,49.644128113879006,64.22960725075528,35.58532323820617
MITHILESHWOR NIKAS,6578,3546,3032,2506,1613,893,888,450,438,3174,1478,1696,10,5,5,38.09668592277288,45.48787366046249,29.452506596306065
MUKHIYAPATTI MUSAHARNIYA,6562,3478,3084,2188,1455,733,109,52,57,4263,1970,2293,2,1,1,33.343492837549526,41.834387579068434,23.76783398184176
NAGARAEEN,5634,2958,2676,3175,1919,1256,36,22,14,2423,1017,1406,0,0,0,56.354277600283986,64.87491548343476,46.93572496263079
NAKATAJHIJH,7702,4033,3669,4627,2830,1797,251,126,125,2807,1069,1738,17,8,9,60.0753051155544,70.17108851971237,48.97792313982011
NANUPATTI,3170,1487,1683,1447,888,559,122,63,59,1601,536,1065,0,0,0,45.64668769716088,59.71755211835911,33.214497920380275
NAUWAKHOR PRASHAHI,4198,2074,2124,1834,1147,687,277,116,161,2045,796,1249,42,15,27,43.68747022391615,55.30376084860173,32.34463276836158
PACHAHARWA,3271,1634,1637,1340,867,473,98,46,52,1831,720,1111,2,1,1,40.966065423417916,53.059975520195835,28.89431887599267
PATANUKA,3109,1549,1560,1638,966,672,133,57,76,1303,511,792,35,15,20,52.685751045352205,62.36281471917366,43.07692307692308
PATERWA,4316,2124,2192,1685,1038,647,297,142,155,2299,929,1370,35,15,20,39.040778498609825,48.87005649717514,29.516423357664234
PAUDESWOR,5324,2511,2813,2533,1536,997,115,57,58,2672,917,1755,4,1,3,47.57700976709241,61.17084826762246,35.44258798435834
PUSPALPUR,2359,1150,1209,1540,875,665,36,13,23,782,262,520,1,0,1,65.28189910979229,76.08695652173914,55.004135649296934
RAGHUNATHPUR,11506,5287,6219,4477,2569,1908,272,121,151,6752,2595,4157,5,2,3,38.910133843212236,48.59088329865708,30.68017366136035
RAMADAIYA BHAWADI,6339,3357,2982,2891,1892,999,197,105,92,3250,1360,1890,1,0,1,45.606562549298,56.359845099791485,33.5010060362173
SABELA,7612,3680,3932,4524,2697,1827,241,106,135,2846,877,1969,1,0,1,59.43247503941146,73.28804347826086,46.46490335707019
SAKHUWA MAHENDRANAGAR,16049,8069,7980,8668,5056,3612,513,240,273,6864,2771,4093,4,2,2,54.00959561343386,62.65956128392614,45.26315789473684
SAPAHI,8220,4280,3940,4429,2571,1858,441,217,224,3328,1476,1852,22,16,6,53.880778588807786,60.070093457943926,47.15736040609137
SATOSAR,5282,2540,2742,2061,1243,818,286,131,155,2927,1163,1764,8,3,5,39.0193108670958,48.93700787401575,29.832239241429615
SHANTIPUR,5367,2810,2557,2454,1538,916,143,73,70,2766,1196,1570,4,3,1,45.72386808272778,54.73309608540925,35.823230348064136
GIDDHA,4675,2322,2353,2161,1324,837,336,141,195,2026,795,1231,152,62,90,46.22459893048128,57.0198105081826,35.571610709732255
SINGYAHI MAIDAN,8254,4048,4206,3200,1919,1281,242,121,121,4801,2002,2799,11,6,5,38.76908165737824,47.40612648221344,30.4564907275321
SINURJODA,7685,3935,3750,3707,2261,1446,342,176,166,3419,1410,2009,217,88,129,48.23682498373455,57.45870393900889,38.56
SONIGAMA,6131,2951,3180,2957,1852,1105,137,60,77,3036,1039,1997,1,0,1,48.230305007339744,62.758386987461876,34.74842767295597
SUGA MADHUKARAHI,4070,2056,2014,2367,1408,959,172,85,87,1022,376,646,509,187,322,58.157248157248155,68.48249027237354,47.61668321747766
SUGA NIKASH,3732,1768,1964,1544,917,627,162,72,90,2009,769,1240,17,10,7,41.37191854233655,51.866515837104075,31.924643584521384
TARAPATTI SIRSIYA,6985,3465,3520,3316,1986,1330,312,147,165,3160,1238,1922,197,94,103,47.47315676449534,57.31601731601732,37.784090909090914
THADI JHIJA,6423,3220,3203,2361,1483,878,202,101,101,3834,1623,2211,26,13,13,36.75852405418029,46.05590062111801,27.411801436153603
THILLA YADUWA,3042,1322,1720,1276,731,545,79,29,50,1684,561,1123,3,1,2,41.94608809993425,55.29500756429652,31.686046511627907
TULSI CHAUDA,4885,2403,2482,3221,1807,1414,133,64,69,1525,527,998,6,5,1,65.93654042988742,75.19766957969205,56.97018533440773
TULSIYAHI NIKAS,3906,1950,1956,1846,1139,707,127,51,76,1933,760,1173,0,0,0,47.26062467997952,58.41025641025641,36.14519427402863
TULSIYANI JABDI,5278,2707,2571,2365,1485,880,95,37,58,2814,1182,1632,4,3,1,44.80863963622584,54.85777613594385,34.22792687670167
UMAPREMPUR,10692,5395,5297,5138,3198,1940,516,204,312,5002,1978,3024,36,15,21,48.0546202768425,59.27710843373494,36.62450443647348
YADUKUSH,5552,2609,2943,2928,1712,1216,75,41,34,2546,855,1691,3,1,2,52.73775216138329,65.61901111536987,41.31838260278627
YAGYABHUMI,13967,6739,7228,7751,4399,3352,495,249,246,5711,2086,3625,10,5,5,55.49509558244433,65.27674729188307,46.37520752628666
INSTITUTIONAL,1089,1063,26,997,974,23,65,63,2,27,26,1,0,0,0,91.55188246097336,91.6274694261524,88.46153846153845
