VDC/MUNICIPALITY,POPULATION_5_AND_ABOVE_BOTH_SEX,POPULATION_5_AND_ABOVE_MALE,POPULATION_5_AND_ABOVE_FEMALE,CAN_READ_WRITE_BOTH_SEX,CAN_READ_WRITE_MALE,CAN_READ_WRITE_FEMALE,CAN_READ_ONLY_BOTH_SEX,CAN_READ_ONLY_MALE,CAN_READ_ONLY_FEMALE,CANT_READ_WRITE_BOTH_SEX,CANT_READ_WRITE_MALE,CANT_READ_WRITE_FEMALE,NOT_STATED_BOTH_SEX,NOT_STATED_MALE,NOT_STATED_FEMALE,LITERACY_RATE_BOTH_SEX,LITERACY_RATE_MALE,LITERACY_RATE_FEMALE
ANEKOT,6534,3111,3423,4490,2443,2047,171,64,107,1872,603,1269,1,1,0,68.71747780838689,78.52780456444873,59.801343850423606
BALDTHALI,2534,1121,1413,1731,909,822,41,20,21,761,192,569,1,0,1,68.31097079715865,81.08831400535237,58.174097664543524
BALTING,2329,1098,1231,1468,782,686,143,76,67,712,237,475,6,3,3,63.031343924431084,71.22040072859745,55.727051177904144
BALUWAPATI DEUPUR,5620,2733,2887,3701,2012,1689,162,80,82,1757,641,1116,0,0,0,65.8540925266904,73.61873399195024,58.50363699341877
BANAKHU CHOR,3978,1953,2025,1873,1073,800,377,175,202,1724,703,1021,4,2,2,47.08396178984414,54.94111623143881,39.50617283950617
BANEPA MUNICIPALITY,23153,11447,11706,19567,10513,9054,394,179,215,3172,749,2423,20,6,14,84.51172634215868,91.84065694068315,77.34495130702203
BEKHSIMLE GHARTIGAUN,1055,494,561,567,300,267,5,5,0,483,189,294,0,0,0,53.74407582938389,60.72874493927125,47.593582887700535
BHIMKHORI,4988,2287,2701,3342,1778,1564,81,38,43,1565,471,1094,0,0,0,67.0008019246191,77.74376912986445,57.904479822288046
BHUMLUTAR,1775,812,963,1121,605,516,39,7,32,601,196,405,14,4,10,63.15492957746479,74.50738916256158,53.58255451713395
BIRTADEURALI,2090,920,1170,1126,572,554,64,28,36,897,318,579,3,2,1,53.8755980861244,62.17391304347826,47.350427350427346
BOLDE FEDICHE,1933,863,1070,1072,537,535,86,37,49,775,289,486,0,0,0,55.457837558199685,62.22479721900348,50
BUDHAKHANI,3477,1656,1821,2322,1253,1069,221,94,127,933,309,624,1,0,1,66.78170836928386,75.66425120772948,58.70400878638111
CHALAL GANESHSTHAN,3663,1627,2036,2637,1325,1312,20,12,8,1006,290,716,0,0,0,71.99017199017199,81.4382298709281,64.44007858546169
CHANDENI MANDAN,3020,1361,1659,1895,983,912,192,81,111,932,297,635,1,0,1,62.748344370860934,72.22630418809699,54.97287522603978
CHOUBAS,1946,889,1057,1071,551,520,55,31,24,819,307,512,1,0,1,55.03597122302158,61.97975253093363,49.195837275307476
CHYAMRANGBESI,1493,738,755,1140,631,509,41,20,21,312,87,225,0,0,0,76.35632953784327,85.50135501355014,67.41721854304636
CHYASING KHARKA,2578,1177,1401,1595,876,719,40,15,25,942,285,657,1,1,0,61.86966640806827,74.42650807136788,51.32048536759457
DANDAGAUN,2712,1311,1401,1436,818,618,119,65,54,1155,427,728,2,1,1,52.94985250737463,62.395118230358506,44.11134903640257
DAPCHA CHATREBHANJH,2586,1177,1409,1870,986,884,31,4,27,684,186,498,1,1,0,72.31245166279969,83.77230246389125,62.73953158268275
DARAUNE POKHARI,2505,1114,1391,1652,871,781,94,52,42,757,190,567,2,1,1,65.94810379241517,78.1867145421903,56.14665708123652
DEWABHUMI BALUWA,6643,3067,3576,4373,2354,2019,244,121,123,2010,590,1420,16,2,14,65.82869185608912,76.75252689925009,56.45973154362416
DEVITAR,2417,1084,1333,1492,769,723,55,30,25,870,285,585,0,0,0,61.72941663218866,70.9409594095941,54.23855963990998
DHULIKHEL MUNICIPALITY,13282,6589,6693,10549,5840,4709,324,124,200,2394,622,1772,15,3,12,79.42327962656226,88.63256943390499,70.35708949648887
DHUNKHARKA,4532,2070,2462,3400,1735,1665,119,48,71,1008,286,722,5,1,4,75.02206531332745,83.81642512077295,67.62794476035742
DHUSENI SIWALAYA,1585,708,877,981,519,462,19,13,6,585,176,409,0,0,0,61.89274447949526,73.30508474576271,52.679589509692136
DOLALGHAT,1978,979,999,1365,782,583,26,9,17,587,188,399,0,0,0,69.00910010111222,79.87742594484168,58.35835835835835
FALATE BHUMLU,1103,485,618,687,359,328,75,42,33,340,84,256,1,0,1,62.28467815049864,74.02061855670104,53.07443365695793
FALEMETAR,3697,1864,1833,2191,1279,912,128,68,60,1377,516,861,1,1,0,59.26426832566947,68.61587982832617,49.754500818330605
FOKSINGTAR,2088,974,1114,1406,737,669,152,75,77,529,161,368,1,1,0,67.33716475095785,75.66735112936345,60.05385996409336
GAIRI BISOUNA DEUPUR,5007,2304,2703,3212,1708,1504,178,100,78,1616,496,1120,1,0,1,64.15018973437188,74.13194444444444,55.641879393266734
GHARTICHHAP,2321,1121,1200,1450,789,661,99,47,52,770,285,485,2,0,2,62.47307195174494,70.3835860838537,55.08333333333333
GOKULE,4204,2099,2105,2179,1265,914,397,182,215,1623,651,972,5,1,4,51.83158896289248,60.266793711291086,43.42042755344418
GOTHPANI,2151,992,1159,1079,553,526,168,89,79,904,350,554,0,0,0,50.1627150162715,55.74596774193549,45.383951682484906
HOKSE BAZAR,4330,2075,2255,3097,1704,1393,27,17,10,1206,354,852,0,0,0,71.52424942263279,82.12048192771084,61.77383592017739
JAISITHOK MANDAN,2734,1250,1484,1793,921,872,86,43,43,852,286,566,3,0,3,65.58156547183613,73.68,58.760107816711596
JYAMDI MANDAN,4545,2145,2400,2972,1599,1373,214,100,114,1357,444,913,2,2,0,65.3905390539054,74.54545454545455,57.208333333333336
KALATI BHUMIDANDA,3376,1556,1820,2383,1277,1106,44,22,22,948,257,691,1,0,1,70.58649289099526,82.06940874035989,60.76923076923077
KANPUR KALAPANI,4038,1875,2163,2665,1432,1233,192,97,95,1178,344,834,3,2,1,65.99801882119861,76.37333333333333,57.00416088765603
KATIKE DEURALI,2834,1319,1515,1860,1021,839,23,7,16,951,291,660,0,0,0,65.63161609033169,77.40712661106899,55.37953795379538
KATUNJE BESI,2216,1071,1145,1456,788,668,90,41,49,670,242,428,0,0,0,65.70397111913357,73.57609710550888,58.34061135371179
KAVRE NITYA CHANDESWOR,4553,2074,2479,3294,1737,1557,127,52,75,1132,285,847,0,0,0,72.34790248188008,83.75120540019286,62.8075837031061
KHAHARE PANGU,2229,1017,1212,1279,691,588,45,23,22,870,291,579,35,12,23,57.37999102736653,67.94493608652901,48.51485148514851
KHANALTHOK,4361,2014,2347,3149,1655,1494,87,45,42,1121,312,809,4,2,2,72.20820912634717,82.17477656405164,63.65573072006817
KHARELTHOK,2234,982,1252,1366,723,643,91,31,60,776,227,549,1,1,0,61.145926589077895,73.62525458248473,51.357827476038345
KHARPACHOK,1518,704,814,1011,563,448,46,26,20,461,115,346,0,0,0,66.600790513834,79.9715909090909,55.03685503685504
KOLATI BHUMLU,1186,532,654,666,333,333,12,6,6,508,193,315,0,0,0,56.155143338954474,62.59398496240601,50.917431192660544
KOSHIDEKHA,1629,710,919,1008,509,499,79,38,41,542,163,379,0,0,0,61.87845303867403,71.69014084507043,54.298150163220896
KURUWAS CHAPAKHORI,2600,1261,1339,1787,947,840,70,36,34,742,277,465,1,1,0,68.73076923076923,75.09912767644727,62.733383121732636
KUSHADEVI,6623,3019,3604,4908,2564,2344,129,54,75,1585,401,1184,1,0,1,74.10539030650763,84.928784365684,65.03884572697002
MACHCHHEGAUN,5713,2577,3136,3621,1852,1769,158,69,89,1929,654,1275,5,2,3,63.38176089620164,71.86651144741948,56.4094387755102
MADAN KUNDARI,1825,792,1033,1081,549,532,59,28,31,684,215,469,1,0,1,59.23287671232876,69.31818181818183,51.50048402710552
MAHADEVSTHAN MANDAN,7634,3617,4017,5209,2847,2362,238,127,111,2180,643,1537,7,0,7,68.23421535237098,78.71163948023224,58.8000995767986
MAHADEVTAR,1907,920,987,1245,685,560,64,27,37,597,208,389,1,0,1,65.28578919769271,74.45652173913044,56.73758865248227
MAHANKAL CHAUR,3203,1409,1794,1669,869,800,157,85,72,1376,455,921,1,0,1,52.10739931314393,61.67494677075941,44.593088071348944
MAHENDRA JYOTI,3198,1548,1650,2493,1398,1095,68,27,41,634,121,513,3,2,1,77.95497185741088,90.31007751937985,66.36363636363637
MAJHI FEDA,2495,1143,1352,1382,730,652,109,57,52,992,351,641,12,5,7,55.390781563126254,63.86701662292214,48.22485207100592
MANGALTAR,3488,1620,1868,2411,1267,1144,61,30,31,1016,323,693,0,0,0,69.12270642201835,78.20987654320987,61.24197002141327
MATHURAPATI FULBARI,4126,1909,2217,2932,1540,1392,75,31,44,1110,334,776,9,4,5,71.06156083373727,80.67050811943426,62.78755074424899
METHINKOT,4334,1935,2399,2843,1465,1378,102,44,58,1386,425,961,3,1,2,65.59760036917397,75.71059431524549,57.44060025010421
MILCHE,2422,1216,1206,1567,886,681,150,68,82,705,262,443,0,0,0,64.69859620148638,72.86184210526315,56.46766169154229
