VDC/MUNICIPALITY,POPULATION_5_AND_ABOVE_BOTH_SEX,POPULATION_5_AND_ABOVE_MALE,POPULATION_5_AND_ABOVE_FEMALE,CAN_READ_WRITE_BOTH_SEX,CAN_READ_WRITE_MALE,CAN_READ_WRITE_FEMALE,CAN_READ_ONLY_BOTH_SEX,CAN_READ_ONLY_MALE,CAN_READ_ONLY_FEMALE,CANT_READ_WRITE_BOTH_SEX,CANT_READ_WRITE_MALE,CANT_READ_WRITE_FEMALE,NOT_STATED_BOTH_SEX,NOT_STATED_MALE,NOT_STATED_FEMALE,LITERACY_RATE_BOTH_SEX,LITERACY_RATE_MALE,LITERACY_RATE_FEMALE
ARKHA,4823,2179,2644,2520,1435,1085,40,20,20,2263,724,1539,0,0,0,52.249637155297535,65.8558972005507,41.036308623298034
BADIKOT,4648,1930,2718,3220,1556,1664,47,23,24,1381,351,1030,0,0,0,69.27710843373494,80.62176165803109,61.2214863870493
BANGESAL,5770,2515,3255,3990,1956,2034,53,24,29,1727,535,1192,0,0,0,69.15077989601387,77.77335984095427,62.48847926267281
BARAULA,3661,1527,2134,2618,1240,1378,27,10,17,1016,277,739,0,0,0,71.51051625239006,81.20497707924034,64.57357075913777
BARJIWANG,2107,821,1286,1400,673,727,21,7,14,686,141,545,0,0,0,66.44518272425249,81.97320341047502,56.53188180404355
BELWAS,4969,1928,3041,3281,1495,1786,120,60,60,1564,372,1192,4,1,3,66.02938216945059,77.54149377593362,58.73068069713911
BHINGRI,4715,1902,2813,3486,1620,1866,66,35,31,1157,245,912,6,2,4,73.93425238600211,85.17350157728707,66.3348738002133
BIJAYA NAGAR,3514,1448,2066,2625,1257,1368,74,30,44,814,161,653,1,0,1,74.7011952191235,86.80939226519338,66.21490803484996
BIJUBAR,6596,2982,3614,5076,2570,2506,126,75,51,1394,337,1057,0,0,0,76.95573074590662,86.18376928236083,69.34144991698949
BIJULI,3509,1419,2090,2488,1133,1355,30,16,14,991,270,721,0,0,0,70.90339127956683,79.84496124031007,64.83253588516746
CHUJA,5071,2090,2981,3377,1615,1762,103,34,69,1591,441,1150,0,0,0,66.5943600867679,77.27272727272727,59.107681985910766
DAKHAKWADI,5477,2201,3276,3929,1866,2063,151,62,89,1397,273,1124,0,0,0,71.73635201752785,84.77964561562926,62.97313797313797
DAMRI,4027,1782,2245,1780,1007,773,92,34,58,2155,741,1414,0,0,0,44.201638937174074,56.50953984287318,34.43207126948775
DANGWANG,3906,1762,2144,2699,1388,1311,160,71,89,1034,300,734,13,3,10,69.09882232462877,78.77412031782066,61.14738805970149
DHARAMPANI,2710,1093,1617,1907,871,1036,53,21,32,750,201,549,0,0,0,70.3690036900369,79.6889295516926,64.06926406926407
DHARMAWATI,4388,1977,2411,3405,1702,1703,33,15,18,950,260,690,0,0,0,77.59799453053783,86.0900354071826,70.63459145582746
DHOBAGHAT (UDAYAPUR KOT),2638,1099,1539,1561,780,781,119,52,67,958,267,691,0,0,0,59.17361637604246,70.97361237488626,50.747238466536714
DHUWANG,3155,1338,1817,2310,1147,1163,48,18,30,797,173,624,0,0,0,73.21711568938193,85.72496263079222,64.00660429279031
DUNGEGADI,3753,1626,2127,2664,1269,1395,64,35,29,1022,321,701,3,1,2,70.9832134292566,78.04428044280442,65.58533145275035
GOTHIWANG,4682,1851,2831,3117,1437,1680,137,56,81,1426,358,1068,2,0,2,66.57411362665528,77.63371150729336,59.342988343341574
HANSAPUR,3417,1480,1937,2376,1202,1174,46,19,27,995,259,736,0,0,0,69.53467954345918,81.21621621621622,60.609189468249866
JUMRIKANDA,3670,1558,2112,1828,957,871,24,13,11,1818,588,1230,0,0,0,49.809264305177116,61.42490372272144,41.240530303030305
KHAIRA,3642,1470,2172,2885,1304,1581,40,16,24,717,150,567,0,0,0,79.21471718835804,88.70748299319729,72.79005524861878
KHAWANG,5068,2227,2841,2641,1441,1200,358,145,213,2066,639,1427,3,2,1,52.1112865035517,64.70588235294117,42.23864836325237
KHUNG,2844,1271,1573,2083,1038,1045,82,39,43,679,194,485,0,0,0,73.24191279887482,81.66797797010229,66.43356643356644
KOCHIWANG,2897,1212,1685,1629,816,813,72,36,36,1192,358,834,4,2,2,56.23058336209872,67.32673267326733,48.24925816023739
LIGHA,3073,1406,1667,1311,803,508,116,61,55,1646,542,1104,0,0,0,42.66189391474129,57.112375533428164,30.47390521895621
LIWANG,4247,1893,2354,2755,1422,1333,90,35,55,1402,436,966,0,0,0,64.86931951966093,75.1188589540412,56.62701784197112
LUNG,4073,1728,2345,2966,1466,1500,43,25,18,1064,237,827,0,0,0,72.82101644979132,84.83796296296296,63.965884861407254
MAJHAKOT,2776,1208,1568,1847,953,894,29,12,17,899,243,656,1,0,1,66.53458213256485,78.8907284768212,57.01530612244898
