VDC/MUNICIPALITY,POPULATION_5_AND_ABOVE_BOTH_SEX,POPULATION_5_AND_ABOVE_MALE,POPULATION_5_AND_ABOVE_FEMALE,CAN_READ_WRITE_BOTH_SEX,CAN_READ_WRITE_MALE,CAN_READ_WRITE_FEMALE,CAN_READ_ONLY_BOTH_SEX,CAN_READ_ONLY_MALE,CAN_READ_ONLY_FEMALE,CANT_READ_WRITE_BOTH_SEX,CANT_READ_WRITE_MALE,CANT_READ_WRITE_FEMALE,NOT_STATED_BOTH_SEX,NOT_STATED_MALE,NOT_STATED_FEMALE,LITERACY_RATE_BOTH_SEX,LITERACY_RATE_MALE,LITERACY_RATE_FEMALE
BAIDAULI,4866,2473,2393,2210,1370,840,191,91,100,2465,1012,1453,0,0,0,45.417180435676116,55.39830165790538,35.10238194734643
BHAGWANPUR,5170,2775,2395,1802,1174,628,121,57,64,3220,1530,1690,27,14,13,34.85493230174081,42.306306306306304,26.221294363256785
BHALWARI,4245,2180,2065,2393,1509,884,40,16,24,1811,655,1156,1,0,1,56.37220259128386,69.22018348623853,42.808716707021794
BIJUWA,5121,2496,2625,2410,1434,976,253,132,121,2458,930,1528,0,0,0,47.061120874829136,57.45192307692307,37.180952380952384
BIRPUR,10972,5628,5344,5889,3525,2364,418,214,204,4659,1885,2774,6,4,2,53.672985781990526,62.63326226012793,44.23652694610779
BISHUNPUR,4386,2275,2111,1847,1229,618,179,87,92,2354,954,1400,6,5,1,42.11126310989512,54.02197802197802,29.275225011842725
BITHUWA,4075,2093,1982,1942,1250,692,129,56,73,2002,786,1216,2,1,1,47.65644171779141,59.72288580984233,34.914228052472254
BUDDHI,5153,2398,2755,3541,1924,1617,92,37,55,1509,432,1077,11,5,6,68.7172520861634,80.23352793994995,58.69328493647913
CHANAI,10330,5163,5167,5642,3291,2351,176,83,93,4501,1784,2717,11,5,6,54.617618586640845,63.74201045903545,45.500290303851365
DHANKAULI,7955,4068,3887,4121,2552,1569,224,110,114,3609,1406,2203,1,0,1,51.80389692017599,62.733529990167156,40.36532029843067
DHARMPANIYA,4327,2197,2130,2245,1430,815,171,87,84,1905,677,1228,6,3,3,51.88352207071875,65.08875739644971,38.26291079812207
DOHANI,5942,3045,2897,3078,1995,1083,98,53,45,2766,997,1769,0,0,0,51.80074049141703,65.51724137931035,37.383500172592335
DUBIYA,4467,2028,2439,2798,1508,1290,110,50,60,1556,468,1088,3,2,1,62.63711663308709,74.35897435897436,52.89052890528906
DUMARA,4895,2496,2399,2579,1582,997,485,280,205,1827,633,1194,4,1,3,52.686414708886616,63.381410256410255,41.55898290954564
FULIKA,5939,2967,2972,2927,1845,1082,494,238,256,2514,883,1631,4,1,3,49.28439131166863,62.1840242669363,36.4064602960969
GAJEHADA,12467,5736,6731,9493,4849,4644,317,129,188,2625,750,1875,32,8,24,76.14502286035133,84.53626220362622,68.99420591294013
GANESHPUR,5562,2912,2650,2266,1507,759,171,78,93,3124,1327,1797,1,0,1,40.74074074074074,51.751373626373635,28.641509433962263
GAURI,3849,1866,1983,1516,971,545,288,151,137,2045,744,1301,0,0,0,39.3868537282411,52.036441586280816,27.483610690872418
GOTIHAWA,4203,2124,2079,2263,1425,838,147,78,69,1791,620,1171,2,1,1,53.84249345705449,67.09039548022598,40.30784030784031
GUGAULI,9506,4800,4706,4847,2999,1848,240,133,107,4416,1666,2750,3,2,1,50.98884914790659,62.479166666666664,39.269018274543136
HARNAMPUR,4243,2127,2116,2070,1298,772,104,45,59,2069,784,1285,0,0,0,48.78623615366486,61.0249177244946,36.48393194706994
HARDAUNA,4248,2207,2041,1995,1279,716,211,125,86,2040,802,1238,2,1,1,46.963276836158194,57.95197100135931,35.08084272415483
HARIHARPUR,5995,3006,2989,2958,1821,1137,180,96,84,2856,1088,1768,1,1,0,49.34111759799833,60.578842315369265,38.03947808631649
HATHAUSA,8349,3910,4439,5850,3206,2644,91,40,51,2396,659,1737,12,5,7,70.06827164929932,81.99488491048594,59.5629646316738
HATHIHAWA,7458,3930,3528,3227,2184,1043,386,198,188,3828,1538,2290,17,10,7,43.26897291499062,55.57251908396946,29.563492063492063
JAHADI,5239,2509,2730,2614,1546,1068,235,99,136,2382,863,1519,8,1,7,49.89501813323153,61.61817457154245,39.120879120879124
JAWABHARI,2974,1499,1475,1606,961,645,44,27,17,1322,511,811,2,0,2,54.00134498991258,64.10940627084723,43.728813559322035
JAYANAGAR,7049,3326,3723,4960,2671,2289,91,37,54,1998,618,1380,0,0,0,70.36459072208824,80.30667468430546,61.482675261885575
KAJARHAWA,4084,2059,2025,1765,1132,633,248,126,122,2064,801,1263,7,0,7,43.21743388834476,54.978144730451675,31.25925925925926
KAPILVASTU MUNICIPALITY,27356,13687,13669,17091,9927,7164,968,454,514,9263,3294,5969,34,12,22,62.476239216259685,72.52867684664281,52.41056405004024
KHURHURIYA,7708,3978,3730,3126,1950,1176,290,153,137,4289,1874,2415,3,1,2,40.555267254800206,49.01960784313725,31.528150134048254
KOPAWA,9719,4458,5261,6571,3429,3142,245,120,125,2900,906,1994,3,3,0,67.60983640292211,76.9179004037685,59.72248621934993
KRISHNANAGAR,10479,5467,5012,7344,4120,3224,266,146,120,2862,1195,1667,7,6,1,70.08302318923562,75.36125845985,64.32561851556265
KUSHHAWA,4331,2205,2126,2056,1266,790,324,169,155,1946,768,1178,5,2,3,47.471715539136454,57.41496598639456,37.158984007525866
LAWANI,6213,3072,3141,2851,1777,1074,117,58,59,3239,1235,2004,6,2,4,45.88765491710929,57.845052083333336,34.19293218720153
LALPUR,3462,1775,1687,1679,1082,597,92,46,46,1689,645,1044,2,2,0,48.49797804737146,60.95774647887324,35.38826318909307
MAHARAJGANJ,14374,7365,7009,7075,4445,2630,403,192,211,6872,2718,4154,24,10,14,49.220815361068595,60.3530210454854,37.52318447710087
MAHENDRAKOT,6812,3134,3678,4766,2486,2280,112,45,67,1932,602,1330,2,1,1,69.96476805637111,79.32354818123804,61.99021207177814
MAHUWA,4829,2424,2405,2360,1447,913,116,62,54,2353,915,1438,0,0,0,48.87140194657279,59.6947194719472,37.96257796257797
BHALWAD,5235,2301,2934,3761,1831,1930,183,74,109,1288,396,892,3,0,3,71.84336198662847,79.57409821816601,65.78050443081118
MANPUR,3469,1793,1676,1435,911,524,212,113,99,1821,768,1053,1,1,0,41.36638800807149,50.80870050195203,31.26491646778043
BHILMI,4355,2190,2165,2367,1425,942,189,87,102,1799,678,1121,0,0,0,54.35132032146958,65.06849315068493,43.51039260969977
MOTIPUR,13252,6002,7250,10201,5093,5108,211,88,123,2831,816,2015,9,5,4,76.97706006640507,84.85504831722758,70.4551724137931
NANDANAGAR,6155,3035,3120,3381,2044,1337,262,119,143,2506,870,1636,6,2,4,54.93095044679123,67.34761120263592,42.8525641025641
NIGLIHAWA,10172,4859,5313,6601,3663,2938,367,190,177,3203,1005,2198,1,1,0,64.89382618953992,75.38588186869725,55.298324863542256
PAKADI,6367,3069,3298,3166,1882,1284,347,152,195,2817,1023,1794,37,12,25,49.72514528035181,61.32290648419681,38.93268647665252
PARSOHIYA,3814,1905,1909,2242,1336,906,58,27,31,1513,541,972,1,1,0,58.78342947037232,70.13123359580052,47.459402828706125
PATARIYA,7115,3403,3712,3785,2218,1567,189,78,111,3128,1099,2029,13,8,5,53.19747013352073,65.17778430796356,42.21443965517241
PATNA,8091,3835,4256,5228,2873,2355,214,102,112,2640,856,1784,9,4,5,64.61500432579409,74.91525423728814,55.33364661654135
PATHARDAIYA,9681,4887,4794,4405,2665,1740,435,218,217,4840,2004,2836,1,0,1,45.501497779155045,54.53243298547166,36.2953692115144
PIPARA,4953,2500,2453,2855,1638,1217,458,232,226,1640,630,1010,0,0,0,57.64183323238441,65.52,49.61271911944557
PURUSHOTTAMPUR,2749,1395,1354,1201,746,455,142,66,76,1405,582,823,1,1,0,43.68861404146963,53.47670250896057,33.604135893648454
RAJPUR,3894,1892,2002,1988,1119,869,82,48,34,1822,725,1097,2,0,2,51.05290190035953,59.143763213530654,43.40659340659341
RAMNAGAR,3961,2069,1892,1598,990,608,67,35,32,2288,1039,1249,8,5,3,40.343347639484975,47.849202513291445,32.1353065539112
RANGAPUR,4438,2266,2172,2357,1585,772,51,22,29,2027,657,1370,3,2,1,53.10950878774222,69.94704324801411,35.543278084714544
SAURAHA,3600,1873,1727,1326,896,430,174,89,85,2036,869,1167,64,19,45,36.833333333333336,47.83769353977576,24.898668210770122
SHIVANAGAR,4187,2205,1982,1594,1055,539,157,80,77,2402,1053,1349,34,17,17,38.0702173393838,47.84580498866213,27.194752774974774
SHIVAGADHI,5664,2625,3039,3321,1786,1535,130,63,67,2213,776,1437,0,0,0,58.63347457627118,68.03809523809524,50.51003619611715
SHIVAPUR,15666,7472,8194,9795,5341,4454,545,250,295,5318,1877,3441,8,4,4,62.52393718881655,71.48019271948608,54.356846473029044
SIHOKHORE,4981,2524,2457,2379,1517,862,193,103,90,2408,903,1505,1,1,0,47.76149367596868,60.10301109350238,35.083435083435084
SIRSIHAWA,3599,1881,1718,1705,1056,649,184,92,92,1708,732,976,2,1,1,47.374270630730756,56.14035087719298,37.77648428405122
SISAWA,5953,3042,2911,3172,1989,1183,123,63,60,2656,989,1667,2,1,1,53.28405845792038,65.38461538461539,40.6389556853315
SOMDIHA,5323,2757,2566,2799,1753,1046,220,109,111,2296,891,1405,8,4,4,52.583129814014654,63.5836053681538,40.76383476227591
THUNHIYA,5634,2779,2855,2916,1808,1108,238,104,134,2479,867,1612,1,0,1,51.75718849840255,65.05937387549479,38.809106830122595
TILAURAKOT,7412,3668,3744,3982,2394,1588,154,82,72,3275,1192,2083,1,0,1,53.72369131138694,65.2671755725191,42.414529914529915
TITIRKHI,4149,2137,2012,2019,1309,710,242,137,105,1885,690,1195,3,1,2,48.66232827187274,61.2540945250351,35.288270377733596
UDAYAPUR,3768,1965,1803,1733,1157,576,105,51,54,1929,756,1173,1,1,0,45.99256900212314,58.88040712468193,31.94675540765391
VIDHYANAGAR,4650,2416,2234,1655,1050,605,152,79,73,2843,1287,1556,0,0,0,35.59139784946236,43.46026490066225,27.081468218442257
INSTITUTIONAL,2091,1952,139,2014,1883,131,2,2,0,75,67,8,0,0,0,96.31755141080822,96.46516393442623,94.24460431654677
