VDC/MUNICIPALITY,HOUSEHOLD,TOTAL_POPULATION,MALE_POPULATION,FEMALE_POPULATION,AVERAGE_HOUSEHOLD_SIZE,SEX_RATIO
TOTAL,86127,420477,206684,213793,4.882057891253614,96.67482097168757
AGARA,1572,7836,3850,3986,4.984732824427481,96.588058203713
AMBHANJYANG,1403,6906,3330,3576,4.9223093371347115,93.12080536912751
BAJRABARAHI,1630,7675,3622,4053,4.708588957055214,89.36590180113497
BASAMADI,3557,17130,8358,8772,4.815856058476244,95.28043775649795
BETINI,617,3351,1667,1684,5.431118314424635,98.99049881235155
BHAISE,1388,6717,3228,3489,4.839337175792507,92.51934651762683
BHARTA PUNDYADEVI,693,4169,2143,2026,6.015873015873016,105.77492596248766
BHIMFEDI,1161,5440,2503,2937,4.685615848406546,85.22301668369084
BUDHICHAUR,370,2085,1041,1044,5.635135135135135,99.71264367816092
CHITLANG,1172,5029,2237,2792,4.290955631399317,80.121776504298
CHURIYAMAI,2980,14274,6846,7428,4.78993288590604,92.16478190630049
DAMAN,1913,8439,4074,4365,4.411395713538944,93.33333333333333
DANDAKHARKA,720,4021,2020,2001,5.584722222222222,100.9495252373813
DHIYAL,1090,5945,2937,3008,5.454128440366972,97.63962765957447
FAKHEL,1011,4524,2102,2422,4.474777448071217,86.78777869529316
FAPARBARI,3221,16776,7991,8785,5.208320397392114,90.96186681844053
GOGANE,983,5345,2598,2747,5.437436419125127,94.57590098289043
HANDIKHOLA,3676,18415,8890,9525,5.009521218715996,93.33333333333333
HATIYA,2751,13099,6379,6720,4.761541257724464,94.92559523809524
HETAUDA MUNICIPALITY,19851,84671,42194,42477,4.265326683794267,99.33375709207336
HURNAMADI,1524,6615,3204,3411,4.340551181102362,93.93139841688655
IPA PANCHAKANYA,459,2497,1256,1241,5.440087145969499,101.20870265914586
KALIKATAR,796,4723,2384,2339,5.933417085427136,101.92389910218043
KANKADA,1304,7840,3959,3881,6.012269938650307,102.00979129090442
KHAIRANG,583,3389,1744,1645,5.813036020583191,106.01823708206688
KOGATE,280,1279,593,686,4.567857142857143,86.44314868804665
KULEKHANI,670,2969,1401,1568,4.431343283582089,89.34948979591837
MAKWANPURGADHI,2576,12806,6187,6619,4.971273291925466,93.47333434053482
MANAHARI,4215,19984,9630,10354,4.7411625148279954,93.00753332045586
MANTHALI,509,2762,1352,1410,5.426326129666012,95.88652482269504
MARKHU,634,3071,1452,1619,4.84384858044164,89.68499073502161
NAMTAR,1709,8816,4395,4421,5.158572264482153,99.41189776068762
NIBUWATAR,884,4259,2006,2253,4.817873303167421,89.03683976919663
PADAM POKHARI,3607,17086,7983,9103,4.736900471305795,87.69636383609799
PALUNG,1236,5603,2619,2984,4.533171521035599,87.76809651474531
RAIGAUN,1893,10368,4977,5391,5.4770206022187,92.32053422370618
RAKSIRANG,1152,6572,3247,3325,5.704861111111111,97.65413533834587
SARIKHET PALASE,1518,8391,4160,4231,5.527667984189724,98.3219097140156
SHIKHARPUR,1054,5896,2851,3045,5.59392789373814,93.62889983579639
SHREEPUR CHHATIWAN,4172,20747,9952,10795,4.972914669223394,92.19082908754052
SISNERI MAHADEVSTHAN,739,3245,1554,1691,4.39106901217862,91.8982850384388
SUKAURA,654,3525,1721,1804,5.389908256880734,95.3991130820399
THINGAN,713,4270,2037,2233,5.988779803646564,91.22257053291536
TISTUNG DEURALI,1405,7041,3409,3632,5.011387900355872,93.8601321585903
