VDC/MUNICIPALITY,POPULATION_5_AND_ABOVE_BOTH_SEX,POPULATION_5_AND_ABOVE_MALE,POPULATION_5_AND_ABOVE_FEMALE,CAN_READ_WRITE_BOTH_SEX,CAN_READ_WRITE_MALE,CAN_READ_WRITE_FEMALE,CAN_READ_ONLY_BOTH_SEX,CAN_READ_ONLY_MALE,CAN_READ_ONLY_FEMALE,CANT_READ_WRITE_BOTH_SEX,CANT_READ_WRITE_MALE,CANT_READ_WRITE_FEMALE,NOT_STATED_BOTH_SEX,NOT_STATED_MALE,NOT_STATED_FEMALE,LITERACY_RATE_BOTH_SEX,LITERACY_RATE_MALE,LITERACY_RATE_FEMALE
SANTADA,2373,1088,1285,1487,832,655,39,20,19,737,193,544,110,43,67,62.663295406658236,76.47058823529412,50.97276264591439
SERA,2319,1034,1285,1151,676,475,107,50,57,1054,304,750,7,4,3,49.63346269943941,65.37717601547389,36.964980544747085
SIDDHESWOR,3738,1739,1999,2480,1462,1018,127,47,80,1131,230,901,0,0,0,66.34563937934725,84.07130534790109,50.92546273136568
SIUDI,4190,1851,2339,1789,1085,704,214,108,106,2187,658,1529,0,0,0,42.69689737470167,58.61696380334954,30.098332620778113
SOUKAT,5462,2287,3175,1954,1205,749,230,111,119,3274,970,2304,4,1,3,35.7744415964848,52.68911237428946,23.590551181102363
SUTAR,3054,1447,1607,1416,866,550,31,11,20,1607,570,1037,0,0,0,46.36542239685658,59.847961299239806,34.22526446795271
THANTI,2281,1074,1207,1348,768,580,143,67,76,790,239,551,0,0,0,59.09688733011836,71.50837988826815,48.05302402651201
TIMILSAIN,1787,761,1026,1186,629,557,20,13,7,581,119,462,0,0,0,66.3682148852826,82.65440210249672,54.28849902534113
TOLI,3380,1552,1828,1648,983,665,145,79,66,1586,489,1097,1,1,0,48.757396449704146,63.337628865979376,36.37855579868709
TOSI,1983,939,1044,1140,701,439,39,11,28,804,227,577,0,0,0,57.48865355521936,74.65388711395101,42.04980842911878
TURMAKHAD,3435,1651,1784,1665,1061,604,122,60,62,1643,528,1115,5,2,3,48.47161572052402,64.2640823743186,33.856502242152466
WALANT,3525,1675,1850,1535,908,627,95,50,45,1895,717,1178,0,0,0,43.54609929078014,54.208955223880594,33.89189189189189
WARLA,3141,1492,1649,1379,826,553,51,24,27,1711,642,1069,0,0,0,43.90321553645336,55.36193029490617,33.53547604608853
INSTITUTIONAL,1281,1226,55,1209,1178,31,24,12,12,48,36,12,0,0,0,94.37939110070258,96.08482871125612,56.36363636363636
