VDC/MUNICIPALITY,HOUSEHOLD,TOTAL_POPULATION,MALE_POPULATION,FEMALE_POPULATION,AVERAGE_HOUSEHOLD_SIZE,SEX_RATIO
TOTAL,41440,211746,97252,114494,5.109700772200772,84.94069558230125
BANJA KAKANI,798,4162,1740,2422,5.215538847117794,71.84145334434352
BANLEK,1037,4895,2020,2875,4.720347155255545,70.26086956521739
BARCHHEN,950,5743,2826,2917,6.045263157894737,96.8803565306822
BASUDEVI,706,3344,1410,1934,4.736543909348442,72.90589451913134
BHUMIRAJMADAU,911,4857,2245,2612,5.3315038419319425,85.94946401225116
CHAWARA CHAUTARA,526,2896,1341,1555,5.505703422053232,86.2379421221865
CHHAPALI,623,3244,1422,1822,5.207062600321027,78.04610318331504
CHHATIWAN,742,4001,1992,2009,5.392183288409703,99.15380786460926
DAHAKALIKASTHAN,447,2374,1017,1357,5.31096196868009,74.94473102431834
DAUD,1173,6117,2709,3408,5.2148337595907925,79.48943661971832
DHANGLAGAU,675,3980,1952,2028,5.896296296296296,96.25246548323472
DHIRKAMANDAU,324,1890,899,991,5.833333333333333,90.71644803229061
DIPAYAL SILGADHI MUNICIPALITY,5493,23416,10774,12642,4.262880029127981,85.22385698465432
DURGAMADAU,858,3942,1665,2277,4.594405594405594,73.12252964426878
GADASERA,538,2975,1412,1563,5.529739776951673,90.33909149072296
GAGUDA,584,3058,1401,1657,5.236301369863014,84.55039227519615
GAIHRAGAU,725,3377,1431,1946,4.6579310344827585,73.53545734840698
GANJARI,504,2390,1040,1350,4.742063492063492,77.03703703703704
GHANTESWOR,507,2736,1338,1398,5.396449704142012,95.70815450643777
GIRICHAUKA,784,4040,1762,2278,5.153061224489796,77.34855136084285
JIJODAMANDAU,393,1953,840,1113,4.969465648854962,75.47169811320755
KADAMADAUN,860,3788,1584,2204,4.404651162790698,71.86932849364791
KALENA,542,2729,1263,1466,5.035055350553505,86.15279672578446
KALIKASTHAN,1067,5121,2135,2986,4.7994376757263355,71.50033489618218
KANACHAUR,374,2086,972,1114,5.577540106951871,87.25314183123878
KAPALLEKI,753,3845,1633,2212,5.106241699867198,73.82459312839059
KEDAR AKHADA,292,1839,871,968,6.2979452054794525,89.97933884297521
KHATIWADA,1207,5812,2537,3275,4.815244407622203,77.46564885496183
KHIRSAIN,630,2836,1193,1643,4.501587301587302,72.6110772976263
LADAGADA,871,4169,1845,2324,4.786452353616533,79.38898450946644
LAMIKHAL,853,4294,1842,2452,5.033997655334115,75.12234910277324
LANA KEDARESWOR,566,3491,1705,1786,6.167844522968198,95.46472564389697
LATAMANDAU,1104,5028,2164,2864,4.554347826086956,75.5586592178771
LAXMI NAGAR,911,4846,2358,2488,5.319429198682766,94.77491961414792
MAHADEVSTHAN,798,3954,1667,2287,4.954887218045113,72.89024923480542
MANNAKAPADI,528,3506,1713,1793,6.640151515151516,95.53820412716118
MUDABHARA,970,4758,2028,2730,4.905154639175258,74.28571428571429
MUDHEGAU,462,2367,1004,1363,5.123376623376624,73.66104181951577
NIRAULI,528,3037,1507,1530,5.7518939393939394,98.4967320261438
PACHANALI,647,3001,1203,1798,4.638330757341577,66.90767519466073
POKHARI,872,4252,1878,2374,4.876146788990826,79.10699241786016
RANAGAU,596,2890,1172,1718,4.848993288590604,68.21885913853319
SANAGAU,558,2467,1085,1382,4.421146953405018,78.50940665701881
SARASWOTINAGAR,582,3229,1549,1680,5.548109965635739,92.20238095238096
SATPHARI,516,2961,1424,1537,5.738372093023256,92.6480156148341
SIMCHAUR,514,3172,1572,1600,6.171206225680934,98.25
TIJALI,441,2134,930,1204,4.839002267573696,77.24252491694352
TIKHATAR,1188,5870,2501,3369,4.941077441077441,74.23567824280201
TOLENI,1154,6177,2919,3258,5.352686308492201,89.59484346224677
WAGALEK,843,4201,1890,2311,4.983392645314353,81.78277801817396
WARPATA,858,3820,1598,2222,4.452214452214452,71.91719171917191
